,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2017-01-03,100000,0,0,0,808.01,820.2722,
2017-01-04,100000.0,0,0,1,807.77,825.64246,1.0
2017-01-05,100000.0,0,0,1,813.02,827.7731,1.0
2017-01-06,100000.0,0,0,1,825.21,828.08264,1.0
2017-01-09,199261.59999999998,0,120.0,-1,827.18,828.39526,-1.0
2017-01-10,100140.39999999998,0,0,1,826.01,825.37756,1.0
2017-01-11,100140.39999999998,0,0,1,829.86,829.20074,1.0
2017-01-12,100140.39999999998,0,0,1,829.53,835.89966,1.0
2017-01-13,199853.19999999998,0,120.0,-1,830.94,839.849,-1.0
2017-01-17,199853.19999999998,0,120.0,0,827.46,836.36646,-1.0
2017-01-18,100370.79999999999,0,0,1,829.02,833.82825,1.0
2017-01-19,100370.79999999999,0,0,1,824.37,836.59863,1.0
2017-01-20,200579.37,0,121.0,-1,828.17,839.81647,-1.0
2017-01-23,200579.37,0,121.0,0,844.43,839.69696,-1.0
2017-01-24,97786.24,0,0,1,849.53,838.9497,1.0
2017-01-25,97786.24,0,0,1,858.45,841.3877,1.0
2017-01-26,97786.24,0,0,1,856.98,847.8467,1.0
2017-01-27,97786.24,0,0,1,845.03,860.04803,1.0
2017-01-30,97786.24,0,0,1,823.83,867.69965,1.0
2017-01-31,195388.85,0,119.0,-1,820.19,874.1303,-1.0
2017-02-01,195388.85,0,119.0,0,815.24,873.11584,-1.0
2017-02-02,195388.85,0,119.0,0,818.26,866.7629,-1.0
2017-02-03,195388.85,0,119.0,0,820.13,854.54047,-1.0
2017-02-06,195388.85,0,119.0,0,821.62,848.1881,-1.0
2017-02-07,195388.85,0,119.0,0,829.23,843.2265,-1.0
2017-02-08,195388.85,0,119.0,0,829.88,840.9077,-1.0
2017-02-09,96611.71,0,0,1,830.06,839.7445,1.0
2017-02-10,192619.46000000002,0,115.0,-1,834.85,840.05554,-1.0
2017-02-13,96139.06000000001,0,0,1,838.96,837.5451,1.0
2017-02-14,96139.06000000001,0,0,1,840.03,838.29895,1.0
2017-02-15,96139.06000000001,0,0,1,837.32,841.23376,1.0
2017-02-16,96139.06000000001,0,0,1,842.17,845.62866,1.0
2017-02-17,96139.06000000001,0,0,1,846.55,850.8024,1.0
2017-02-21,96139.06000000001,0,0,1,849.27,853.4259,1.0
2017-02-22,96139.06000000001,0,0,1,851.36,855.966,1.0
2017-02-23,96139.06000000001,0,0,1,851.0,857.4573,1.0
2017-02-24,191941.59000000003,0,113.0,-1,847.81,859.95215,-1.0
2017-02-27,95928.88000000003,0,0,1,849.67,858.1909,1.0
2017-02-28,95928.88000000003,0,0,1,844.93,859.50415,1.0
2017-03-01,95928.88000000003,0,0,1,856.75,861.7257,1.0
2017-03-02,95928.88000000003,0,0,1,849.85,868.58826,1.0
2017-03-03,95928.88000000003,0,0,1,849.08,873.77344,1.0
2017-03-06,191670.39,0,113.0,-1,847.27,881.83746,-1.0
2017-03-07,191670.39,0,113.0,0,851.15,881.217,-1.0
2017-03-08,191670.39,0,113.0,0,853.64,876.9183,-1.0
2017-03-09,191670.39,0,113.0,0,857.84,876.30884,-1.0
2017-03-10,191670.39,0,113.0,0,861.405,876.25793,-1.0
2017-03-13,93972.85,0,0,1,864.58,875.179,1.0
2017-03-14,93972.85,0,0,1,865.91,876.0726,1.0
2017-03-15,93972.85,0,0,1,868.39,877.9361,1.0
