,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,114.71537780152,112.29837,
2017-01-04,80.15039545560091,872.0,1,114.58698349145,111.22983,1.0
2017-01-05,100508.12542032727,0,-1,115.16969612944,111.95984,-1.0
2017-01-06,8.634764742339755,863.0,1,116.45363923011,111.41961,1.0
2017-01-09,8.634764742339755,863.0,0,117.5202996522,111.68375,1.0
2017-01-10,101530.93424728115,0,-1,117.63881747687,111.977875,-1.0
2017-01-11,54.49128640817,858.0,1,118.27091254181,111.56723,1.0
2017-01-12,101107.23302406732,0,-1,117.77708827233,112.258545,-1.0
2017-01-13,114.87611807746921,859.0,1,117.56968207915,111.85546,1.0
2017-01-17,101921.6875152425,0,-1,118.51782467656,112.03501,-1.0
2017-01-18,4.852070836304222,860.0,1,118.50794819117,111.861404,1.0
2017-01-19,101743.31818909911,0,-1,118.30054199798,112.598816,-1.0
2017-01-20,55.02461661063387,858.0,1,118.51782467656,112.388725,1.0
2017-01-23,55.02461661063387,858.0,0,118.59683655968,112.39934,1.0
2017-01-24,55.02461661063387,858.0,0,118.48819522039,112.636185,1.0
2017-01-25,55.02461661063387,858.0,0,120.37460392982,113.31196,1.0
2017-01-26,55.02461661063387,858.0,0,120.43386284216,113.339325,1.0
2017-01-27,55.02461661063387,858.0,0,120.44373932755,114.260605,1.0
2017-01-30,55.02461661063387,858.0,0,120.12769179508,114.56073,1.0
2017-01-31,55.02461661063387,858.0,0,119.85115020417,114.74558,1.0
2017-02-01,109158.08959542713,0,-1,127.15974939256,115.31818,-1.0
2017-02-02,114.51068811830848,859.0,1,126.94246671398,115.1001,1.0
2017-02-03,109624.7041476691,0,-1,127.48567341042,121.14781,-1.0
2017-02-06,117.40449834203247,851.0,1,128.68072814257,120.03997,1.0
2017-02-07,110666.91039193793,0,-1,129.9054123309,120.75912,-1.0
2017-02-08,79.98249520496483,848.0,1,130.40911308577,120.74268,1.0
2017-02-09,79.98249520496483,848.0,0,131.34737919779,122.39079,1.0
2017-02-10,79.98249520496483,848.0,0,131.04980924039,122.71845,1.0
2017-02-13,79.98249520496483,848.0,0,132.21033207426,124.37648,1.0
2017-02-14,79.98249520496483,848.0,0,133.92631882862,124.522995,1.0
2017-02-15,79.98249520496483,848.0,0,134.41234975905,125.412125,1.0
2017-02-16,79.98249520496483,848.0,0,134.24868628248,126.80961,1.0
2017-02-17,79.98249520496483,848.0,0,134.62064872923,127.766174,1.0
2017-02-21,79.98249520496483,848.0,0,135.59271059008,128.19315,1.0
2017-02-22,79.98249520496483,848.0,0,135.99938953187,128.92183,1.0
2017-02-23,114919.60879206353,0,-1,135.42408761422,130.01566,-1.0
2017-02-24,106.18848945480389,847.0,1,135.55303459576,129.69067,1.0
2017-02-27,106.18848945480389,847.0,0,135.82084755742,129.92094,1.0
2017-02-28,106.18848945480389,847.0,0,135.8803615489,130.24258,1.0
2017-03-01,117549.24442463131,0,-1,138.65768115133,130.54741,-1.0
2017-03-02,117549.24442463131,0,0,137.83440426919,130.52084,-1.0
2017-03-03,114.58988125205573,847.0,1,138.64776215275,128.91666,1.0
2017-03-06,114.58988125205573,847.0,0,138.21132621523,129.42323,1.0
2017-03-07,117330.80823790256,0,-1,138.38986818967,129.85086,-1.0
2017-03-08,117330.80823790256,0,0,137.87408026351,129.05405,-1.0
2017-03-09,132.52343068568302,852.0,1,137.55667230894,128.58244,1.0
2017-03-10,132.52343068568302,852.0,0,138.01294624363,128.7329,1.0
2017-03-13,117770.2595509994,0,-1,138.07246023511,128.84167,-1.0
2017-03-14,117770.2595509994,0,0,137.86416126493,128.75346,-1.0
2017-03-15,117770.2595509994,0,0,139.3222540562,128.6772,-1.0
2017-03-16,129.27991815518976,843.0,1,139.55039102354,128.26706,1.0
2017-03-17,129.27991815518976,843.0,0,138.85606112294,129.0557,1.0
2017-03-20,118414.11166783424,0,-1,140.31415391421,129.53014,-1.0
2017-03-21,96.80511679750649,853.0,1,138.70727614424,129.49008,1.0
