,presupuesto,acciones,estado,valor,pred,dif
2017-03-10,10.390000000041027,3248.0,0,26.3,26.76902,1.0
2017-03-13,84393.43000000005,0,-1,25.98,27.68509,-1.0
2017-03-14,84393.43000000005,0,0,25.62,27.274128,-1.0
2017-03-15,84393.43000000005,0,0,25.89,26.457417,-1.0
2017-03-16,84393.43000000005,0,0,26.27,26.433384,-1.0
2017-03-17,25.930000000051223,3214.0,1,26.25,26.326754,1.0
2017-03-20,25.930000000051223,3214.0,0,26.54,26.485365,1.0
2017-03-21,25.930000000051223,3214.0,0,25.66,26.5654,1.0
2017-03-22,82400.75000000004,0,-1,25.63,27.130358,-1.0
2017-03-23,82400.75000000004,0,0,25.76,26.781937,-1.0
2017-03-24,82400.75000000004,0,0,25.94,26.2645,-1.0
2017-03-27,24.250000000044132,3350.0,1,24.59,26.165264,1.0
2017-03-28,80826.25000000004,0,-1,24.12,26.831057,-1.0
2017-03-29,80826.25000000004,0,0,24.76,26.458881,-1.0
2017-03-30,7.330000000038069,3276.0,1,24.67,25.164356,1.0
2017-03-31,7.330000000038069,3276.0,0,24.4,25.46062,1.0
2017-04-03,77157.13000000003,0,-1,23.55,25.78892,-1.0
2017-04-04,77157.13000000003,0,0,23.84,24.538307,-1.0
2017-04-05,11.530000000035159,3280.0,1,23.52,23.524797,1.0
2017-04-06,78370.73000000003,0,-1,23.89,24.280334,-1.0
2017-04-07,10.73000000002503,3265.0,1,24.0,23.98127,1.0
2017-04-10,77717.73000000003,0,-1,23.8,24.092436,-1.0
2017-04-11,12.120000000023662,3207.0,1,24.23,23.986866,1.0
2017-04-12,12.120000000023662,3207.0,0,23.9,24.063972,1.0
2017-04-13,75665.25000000003,0,-1,23.59,24.191763,-1.0
2017-04-17,75665.25000000003,0,0,23.99,23.53412,-1.0
2017-04-18,12.09000000002382,3098.0,1,24.42,23.330091,1.0
2017-04-19,12.09000000002382,3098.0,0,24.45,23.470074,1.0
2017-04-20,75107.61000000002,0,-1,24.24,24.433355,-1.0
2017-04-21,75107.61000000002,0,0,24.41,24.405243,-1.0
2017-04-24,75107.61000000002,0,0,24.45,24.170496,-1.0
2017-04-25,4.890000000013401,3048.0,1,24.64,24.125383,1.0
2017-04-26,4.890000000013401,3048.0,0,24.62,24.964808,1.0
2017-04-27,40512.81000000001,0,-1,13.29,25.470573,-1.0
2017-04-28,40512.81000000001,0,0,16.0025,24.869835,-1.0
2017-05-01,12.08000000001203,2731.0,1,14.83,17.089134,1.0
2017-05-02,44390.83000000001,0,-1,16.25,18.224005,-1.0
2017-05-03,6.830000000009022,2774.0,1,16.0,15.326769,1.0
2017-05-04,42865.130000000005,0,-1,15.45,16.226274,-1.0
2017-05-05,42865.130000000005,0,0,17.99,16.037663,-1.0
2017-05-08,15.210000000009131,2624.0,1,16.33,15.441104,1.0
2017-05-09,40975.850000000006,0,-1,15.61,16.60693,-1.0
2017-05-10,40975.850000000006,0,0,15.77,16.036066,-1.0
2017-05-11,40975.850000000006,0,0,15.98,15.039463,-1.0
2017-05-12,4.590000000007871,2623.0,1,15.62,14.866969,1.0
2017-05-15,38011.860000000015,0,-1,14.49,16.292805,-1.0
2017-05-16,38011.860000000015,0,0,14.465,16.273127,-1.0
2017-05-17,38011.860000000015,0,0,13.26,15.39495,-1.0
2017-05-18,38011.860000000015,0,0,13.405,14.935342,-1.0
