,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,38.93,38.48995,
2017-01-04,100000,0,0,39.66,38.310295,-1.0
2017-01-05,28.639999999997812,2566.0,1,38.96,36.812134,1.0
2017-01-06,28.639999999997812,2566.0,0,38.62,40.006138,1.0
2017-01-09,98691.34000000001,0,-1,38.45,40.774036,-1.0
2017-01-10,98691.34000000001,0,0,38.36,39.822525,-1.0
2017-01-11,98691.34000000001,0,0,39.0,39.79756,-1.0
2017-01-12,3.1000000000030496,2562.0,1,38.52,39.03245,1.0
2017-01-13,99434.32,0,-1,38.81,39.194096,-1.0
2017-01-17,99434.32,0,0,37.8,38.57341,-1.0
2017-01-18,5.319999999999538,2620.0,1,37.95,37.66928,1.0
2017-01-19,5.319999999999538,2620.0,0,37.91,37.7644,1.0
2017-01-20,102656.92,0,-1,39.18,37.77562,-1.0
2017-01-23,5.620000000002705,2610.0,1,39.33,37.400055,1.0
2017-01-24,5.620000000002705,2610.0,0,39.58,38.15911,1.0
2017-01-25,5.620000000002705,2610.0,0,39.67,39.131832,1.0
2017-01-26,102448.12000000001,0,-1,39.25,39.3447,-1.0
2017-01-27,102448.12000000001,0,0,39.47,38.87578,-1.0
2017-01-30,102448.12000000001,0,0,37.87,38.652042,-1.0
2017-01-31,102448.12000000001,0,0,38.52,38.463764,-1.0
2017-02-01,102448.12000000001,0,0,38.15,37.79579,-1.0
2017-02-02,26.10000000001522,2677.0,1,38.26,37.339188,1.0
2017-02-03,26.10000000001522,2677.0,0,39.1,37.341724,1.0
2017-02-06,26.10000000001522,2677.0,0,36.97,37.661755,1.0
2017-02-07,98941.25000000003,0,-1,36.95,38.576733,-1.0
2017-02-08,98941.25000000003,0,0,35.38,37.435356,-1.0
2017-02-09,98941.25000000003,0,0,32.57,37.111294,-1.0
2017-02-10,98941.25000000003,0,0,33.97,36.008053,-1.0
2017-02-13,32.51000000002169,2898.0,1,34.13,33.618065,1.0
2017-02-14,32.51000000002169,2898.0,0,33.76,33.813374,1.0
2017-02-15,98564.51000000002,0,-1,34.0,34.25089,-1.0
2017-02-16,12.420000000018874,2927.0,1,33.67,33.916946,1.0
2017-02-17,97042.47000000002,0,-1,33.15,34.309586,-1.0
2017-02-21,97042.47000000002,0,0,31.71,33.169098,-1.0
2017-02-22,97042.47000000002,0,0,30.89,32.462975,-1.0
2017-02-23,97042.47000000002,0,0,30.86,31.675285,-1.0
2017-02-24,23.29000000002069,3182.0,1,30.49,30.328623,1.0
2017-02-27,91314.87000000002,0,-1,28.69,30.652557,-1.0
2017-02-28,91314.87000000002,0,0,27.08,30.445694,-1.0
2017-03-01,91314.87000000002,0,0,27.3,29.227314,-1.0
2017-03-02,91314.87000000002,0,0,27.1,28.180712,-1.0
2017-03-03,91314.87000000002,0,0,25.81,27.606009,-1.0
2017-03-06,91314.87000000002,0,0,26.51,27.30098,-1.0
2017-03-07,7.350000000018554,3456.0,1,26.42,25.764698,1.0
2017-03-08,91038.39000000001,0,-1,26.34,26.50436,-1.0
2017-03-09,91038.39000000001,0,0,26.22,26.37313,-1.0
2017-03-10,14.09000000001151,3461.0,1,26.3,26.054731,1.0
2017-03-13,89930.87000000001,0,-1,25.98,27.742283,-1.0
2017-03-14,89930.87000000001,0,0,25.62,26.643278,-1.0
2017-03-15,14.900000000007921,3473.0,1,25.89,25.907349,1.0
2017-03-16,91250.61,0,-1,26.27,26.143251,-1.0
2017-03-17,5.610000000000582,3476.0,1,26.25,25.262037,1.0
2017-03-20,92258.65,0,-1,26.54,25.603317,-1.0
2017-03-21,10.949999999993668,3595.0,1,25.66,25.206604,1.0
2017-03-22,10.949999999993668,3595.0,0,25.63,25.908873,1.0
2017-03-23,92618.15000000001,0,-1,25.76,26.137491,-1.0
2017-03-24,92618.15000000001,0,0,25.94,25.731724,-1.0
2017-03-27,12.210000000009266,3766.0,1,24.59,25.337627,1.0
2017-03-28,90848.13,0,-1,24.12,26.797478,-1.0
2017-03-29,90848.13,0,0,24.76,25.691872,-1.0
2017-03-30,90848.13,0,0,24.67,25.206137,-1.0
2017-03-31,6.930000000009947,3723.0,1,24.4,24.98194,1.0
2017-04-03,87683.58000000002,0,-1,23.55,25.445219,-1.0
2017-04-04,87683.58000000002,0,0,23.84,24.65399,-1.0
2017-04-05,1.0200000000178875,3728.0,1,23.52,24.059778,1.0
2017-04-06,89062.94000000002,0,-1,23.89,24.087229,-1.0
2017-04-07,89062.94000000002,0,0,24.0,24.062998,-1.0
2017-04-10,89062.94000000002,0,0,23.8,23.842571,-1.0
2017-04-11,89062.94000000002,0,0,24.23,23.82143,-1.0
2017-04-12,11.540000000022175,3726.0,1,23.9,23.734938,1.0
2017-04-13,87907.88000000002,0,-1,23.59,23.964731,-1.0
2017-04-17,87907.88000000002,0,0,23.99,23.609762,-1.0
2017-04-18,87907.88000000002,0,0,24.42,23.136395,-1.0
2017-04-19,10.130000000021763,3595.0,1,24.45,23.07596,1.0
2017-04-20,10.130000000021763,3595.0,0,24.24,23.630907,1.0
2017-04-21,87764.08000000002,0,-1,24.41,23.999075,-1.0
2017-04-24,87764.08000000002,0,0,24.45,23.719223,-1.0
2017-04-25,21.040000000014274,3561.0,1,24.64,23.584358,1.0
2017-04-26,21.040000000014274,3561.0,0,24.62,24.254852,1.0
2017-04-27,47346.73000000001,0,-1,13.29,24.892426,-1.0
2017-04-28,47346.73000000001,0,0,16.0025,24.520786,-1.0
2017-05-01,47346.73000000001,0,0,14.83,18.036732,-1.0
2017-05-02,47346.73000000001,0,0,16.25,17.843822,-1.0
2017-05-03,47346.73000000001,0,0,16.0,17.575205,-1.0
2017-05-04,7.9300000000126545,3064.0,1,15.45,16.812399,1.0
2017-05-05,55129.29000000001,0,-1,17.99,17.449532,-1.0
2017-05-08,15.540000000013904,3375.0,1,16.33,16.141897,1.0
2017-05-09,52699.290000000015,0,-1,15.61,17.570154,-1.0
2017-05-10,52699.290000000015,0,0,15.77,17.1578,-1.0
2017-05-11,13.23000000001402,3297.0,1,15.98,14.391878,1.0
2017-05-12,51512.37000000001,0,-1,15.62,15.242956,-1.0
2017-05-15,0.4200000000091375,3555.0,1,14.49,14.779774,1.0
2017-05-16,51423.495,0,-1,14.465,15.41208,-1.0
2017-05-17,1.215000000003446,3878.0,1,13.26,12.990431,1.0
2017-05-18,51985.805,0,-1,13.405,13.96167,-1.0
2017-05-19,5.745000000003564,3839.0,1,13.54,11.224309,1.0
2017-05-22,49221.725000000006,0,-1,12.82,13.118916,-1.0
2017-05-23,49221.725000000006,0,0,12.92,12.709422,-1.0
2017-05-24,49221.725000000006,0,0,13.06,11.2815075,-1.0
2017-05-25,8.605000000008753,3751.0,1,13.12,10.71088,1.0
2017-05-26,49709.35500000001,0,-1,13.25,11.915366,-1.0
2017-05-30,5.355000000010207,3800.0,1,13.08,10.968079,1.0
2017-05-31,5.355000000010207,3800.0,0,12.78,12.097277,1.0
2017-06-01,47999.35500000001,0,-1,12.63,12.9637165,-1.0
2017-06-02,47999.35500000001,0,0,12.96,12.642494,-1.0
2017-06-05,47999.35500000001,0,0,12.71,12.461388,-1.0
2017-06-06,6.855000000009074,3950.0,1,12.15,10.252798,1.0
2017-06-07,6.855000000009074,3950.0,0,12.08,11.281139,1.0
2017-06-08,6.855000000009074,3950.0,0,12.22,11.641375,1.0
