,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2017-01-03,100000,0,0,0,38.93,39.825462,
2017-01-04,199982.86,0,2521.0,-1,39.66,39.420967,-1.0
2017-01-05,101764.69999999998,0,0,1,38.96,37.777317,1.0
2017-01-06,101764.69999999998,0,0,1,38.62,39.65047,1.0
2017-01-09,101764.69999999998,0,0,0,38.45,41.434235,0.0
2017-01-10,203495.41999999998,0,2652.0,-1,38.36,40.5386,-1.0
2017-01-11,203495.41999999998,0,2652.0,0,39.0,39.10785,0.0
2017-01-12,203495.41999999998,0,2652.0,0,38.52,39.24985,0.0
2017-01-13,203495.41999999998,0,2652.0,0,38.81,39.227722,0.0
2017-01-17,203495.41999999998,0,2652.0,0,37.8,38.791035,0.0
2017-01-18,203495.41999999998,0,2652.0,0,37.95,38.236362,0.0
2017-01-19,203495.41999999998,0,2652.0,0,37.91,37.23776,0.0
2017-01-20,203495.41999999998,0,2652.0,0,39.18,37.655144,0.0
2017-01-23,203495.41999999998,0,2652.0,0,39.33,37.200417,0.0
2017-01-24,203495.41999999998,0,2652.0,0,39.58,38.20799,0.0
2017-01-25,203495.41999999998,0,2652.0,0,39.67,39.169308,0.0
2017-01-26,203495.41999999998,0,2652.0,0,39.25,39.301445,0.0
2017-01-27,203495.41999999998,0,2652.0,0,39.47,38.83498,0.0
2017-01-30,203495.41999999998,0,2652.0,0,37.87,39.129807,0.0
2017-01-31,203495.41999999998,0,2652.0,0,38.52,39.195015,-1.0
2017-02-01,203495.41999999998,0,2652.0,0,38.15,37.863235,0.0
2017-02-02,203495.41999999998,0,2652.0,0,38.26,38.58577,0.0
2017-02-03,203495.41999999998,0,2652.0,0,39.1,37.851402,0.0
2017-02-06,203495.41999999998,0,2652.0,0,36.97,38.86211,0.0
2017-02-07,203495.41999999998,0,2652.0,0,36.95,39.108356,-1.0
2017-02-08,203495.41999999998,0,2652.0,0,35.38,37.486458,0.0
2017-02-09,203495.41999999998,0,2652.0,0,32.57,37.342926,-1.0
2017-02-10,203495.41999999998,0,2652.0,0,33.97,35.708656,-1.0
2017-02-13,203495.41999999998,0,2652.0,0,34.13,33.541374,0.0
2017-02-14,203495.41999999998,0,2652.0,0,33.76,33.651436,0.0
2017-02-15,203495.41999999998,0,2652.0,0,34.0,34.427563,0.0
2017-02-16,203495.41999999998,0,2652.0,0,33.67,33.903915,0.0
2017-02-17,203495.41999999998,0,2652.0,0,33.15,34.273148,0.0
2017-02-21,203495.41999999998,0,2652.0,0,31.71,33.466217,0.0
2017-02-22,203495.41999999998,0,2652.0,0,30.89,32.71956,-1.0
2017-02-23,203495.41999999998,0,2652.0,0,30.86,31.511185,0.0
2017-02-24,203495.41999999998,0,2652.0,0,30.49,30.646454,0.0
2017-02-27,203495.41999999998,0,2652.0,0,28.69,30.783367,0.0
2017-02-28,203495.41999999998,0,2652.0,0,27.08,30.678307,0.0
2017-03-01,203495.41999999998,0,2652.0,0,27.3,29.849977,-1.0
2017-03-02,203495.41999999998,0,2652.0,0,27.1,27.93759,0.0
2017-03-03,203495.41999999998,0,2652.0,0,25.81,27.6204,0.0
2017-03-06,203495.41999999998,0,2652.0,0,26.51,27.2396,-1.0
2017-03-07,203495.41999999998,0,2652.0,0,26.42,25.845516,0.0
2017-03-08,203495.41999999998,0,2652.0,0,26.34,26.52538,0.0
2017-03-09,203495.41999999998,0,2652.0,0,26.22,26.59026,0.0
2017-03-10,133747.81999999998,0,0,1,26.3,26.76902,1.0
2017-03-13,133747.81999999998,0,0,0,25.98,27.68509,0.0
2017-03-14,133747.81999999998,0,0,0,25.62,27.274128,0.0
2017-03-15,133747.81999999998,0,0,0,25.89,26.457417,0.0
2017-03-16,133747.81999999998,0,0,0,26.27,26.433384,0.0
2017-03-17,133747.81999999998,0,0,0,26.25,26.326754,0.0
2017-03-20,133747.81999999998,0,0,0,26.54,26.485365,0.0
2017-03-21,133747.81999999998,0,0,0,25.66,26.5654,0.0
2017-03-22,133747.81999999998,0,0,0,25.63,27.130358,0.0
2017-03-23,133747.81999999998,0,0,0,25.76,26.781937,0.0
2017-03-24,133747.81999999998,0,0,0,25.94,26.2645,0.0
2017-03-27,133747.81999999998,0,0,0,24.59,26.165264,0.0
2017-03-28,133747.81999999998,0,0,0,24.12,26.831057,0.0
2017-03-29,267476.57999999996,0,5401.0,-1,24.76,26.458881,-1.0
2017-03-30,267476.57999999996,0,5401.0,0,24.67,25.164356,0.0
2017-03-31,267476.57999999996,0,5401.0,0,24.4,25.46062,0.0
2017-04-03,267476.57999999996,0,5401.0,0,23.55,25.78892,-1.0
2017-04-04,267476.57999999996,0,5401.0,0,23.84,24.538307,-1.0
2017-04-05,140445.05999999994,0,0,1,23.52,23.524797,1.0
2017-04-06,140445.05999999994,0,0,0,23.89,24.280334,0.0
2017-04-07,140445.05999999994,0,0,0,24.0,23.98127,0.0
2017-04-10,140445.05999999994,0,0,0,23.8,24.092436,0.0
2017-04-11,140445.05999999994,0,0,0,24.23,23.986866,0.0
2017-04-12,140445.05999999994,0,0,0,23.9,24.063972,0.0
2017-04-13,140445.05999999994,0,0,0,23.59,24.191763,0.0
2017-04-17,140445.05999999994,0,0,0,23.99,23.53412,0.0
2017-04-18,140445.05999999994,0,0,0,24.42,23.330091,0.0
2017-04-19,140445.05999999994,0,0,1,24.45,23.470074,1.0
2017-04-20,140445.05999999994,0,0,0,24.24,24.433355,0.0
2017-04-21,140445.05999999994,0,0,0,24.41,24.405243,0.0
2017-04-24,140445.05999999994,0,0,0,24.45,24.170496,0.0
2017-04-25,140445.05999999994,0,0,1,24.64,24.125383,1.0
2017-04-26,140445.05999999994,0,0,0,24.62,24.964808,0.0
2017-04-27,140445.05999999994,0,0,0,13.29,25.470573,0.0
2017-04-28,280882.99999999994,0,8776.0,-1,16.0025,24.869835,-1.0
2017-05-01,150734.91999999993,0,0,1,14.83,17.089134,1.0
2017-05-02,301453.6699999999,0,9275.0,-1,16.25,18.224005,-1.0
2017-05-03,153053.66999999993,0,0,1,16.0,15.326769,1.0
2017-05-04,153053.66999999993,0,0,0,15.45,16.226274,0.0
2017-05-05,306094.5999999999,0,8507.0,-1,17.99,16.037663,-1.0
2017-05-08,167175.28999999992,0,0,1,16.33,15.441104,1.0
2017-05-09,334342.7799999999,0,10709.0,-1,15.61,16.60693,-1.0
2017-05-10,334342.7799999999,0,10709.0,0,15.77,16.036066,-1.0
2017-05-11,334342.7799999999,0,10709.0,0,15.98,15.039463,0.0
2017-05-12,167068.19999999992,0,0,1,15.62,14.866969,1.0
2017-05-15,167068.19999999992,0,0,0,14.49,16.292805,0.0
2017-05-16,334124.4849999999,0,11549.0,-1,14.465,16.273127,-1.0
2017-05-17,334124.4849999999,0,11549.0,0,13.26,15.39495,0.0
2017-05-18,334124.4849999999,0,11549.0,0,13.405,14.935342,-1.0
2017-05-19,334124.4849999999,0,11549.0,0,13.54,14.228277,0.0
2017-05-22,334124.4849999999,0,11549.0,0,12.82,14.410382,-1.0
2017-05-23,334124.4849999999,0,11549.0,0,12.92,13.801973,-1.0
2017-05-24,334124.4849999999,0,11549.0,0,13.06,12.476556,-1.0
2017-05-25,182601.60499999992,0,0,1,13.12,11.511056,1.0
2017-05-26,182601.60499999992,0,0,1,13.25,14.093655,1.0
2017-05-30,182601.60499999992,0,0,0,13.08,14.687378,0.0
2017-05-31,365202.2449999999,0,14288.0,-1,12.78,15.038619,-1.0
2017-06-01,365202.2449999999,0,14288.0,0,12.63,14.479043,0.0
2017-06-02,365202.2449999999,0,14288.0,0,12.96,14.082907,0.0
2017-06-05,365202.2449999999,0,14288.0,0,12.71,14.207657,-1.0
2017-06-06,365202.2449999999,0,14288.0,0,12.15,13.018353,0.0
2017-06-07,365202.2449999999,0,14288.0,0,12.08,13.39232,0.0
2017-06-08,365202.2449999999,0,14288.0,0,12.22,13.140544,-1.0
2017-06-09,365202.2449999999,0,14288.0,0,12.2,12.683419,-1.0
2017-06-12,365202.2449999999,0,14288.0,0,12.28,12.167155,0.0
2017-06-13,365202.2449999999,0,14288.0,0,12.13,11.849656,0.0
2017-06-14,365202.2449999999,0,14288.0,0,11.26,11.99176,0.0
2017-06-15,365202.2449999999,0,14288.0,0,10.91,11.819501,0.0
2017-06-16,365202.2449999999,0,14288.0,0,10.81,11.663701,-1.0
2017-06-19,365202.2449999999,0,14288.0,0,10.74,11.28036,0.0
2017-06-20,365202.2449999999,0,14288.0,0,10.18,11.041027,0.0
2017-06-21,365202.2449999999,0,14288.0,0,10.65,11.27788,0.0
2017-06-22,365202.2449999999,0,14288.0,0,12.18,11.071091,0.0
2017-06-23,133165.1249999999,0,0,1,16.24,11.173092,1.0
2017-06-26,133165.1249999999,0,0,1,16.14,11.840871,1.0
2017-06-27,133165.1249999999,0,0,1,16.05,13.786511,1.0
2017-06-28,133165.1249999999,0,0,0,16.26,14.790392,0.0
2017-06-29,133165.1249999999,0,0,0,16.38,15.245599,0.0
2017-06-30,133165.1249999999,0,0,0,16.45,15.646862,0.0
2017-07-03,133165.1249999999,0,0,0,16.33,15.677124,0.0
2017-07-05,133165.1249999999,0,0,0,16.24,15.796676,0.0
2017-07-06,133165.1249999999,0,0,0,15.86,16.028742,0.0
2017-07-07,133165.1249999999,0,0,0,16.5,16.165377,0.0
2017-07-10,133165.1249999999,0,0,0,16.19,15.9375105,0.0
2017-07-11,266328.2249999999,0,8271.0,-1,16.1,16.28786,-1.0
2017-07-12,266328.2249999999,0,8271.0,0,16.16,15.616248,0.0
2017-07-13,266328.2249999999,0,8271.0,0,16.1,15.673186,0.0
2017-07-14,266328.2249999999,0,8271.0,0,16.22,16.085024,0.0
2017-07-17,266328.2249999999,0,8271.0,0,16.2,16.376068,0.0
2017-07-18,266328.2249999999,0,8271.0,0,16.33,16.699146,0.0
2017-07-19,130435.69499999992,0,0,1,16.43,17.041485,1.0
2017-07-20,130435.69499999992,0,0,0,16.38,17.82272,0.0
2017-07-21,130435.69499999992,0,0,0,16.26,18.056187,0.0
2017-07-24,260871.05499999993,0,8012.0,-1,16.28,17.574436,-1.0
2017-07-25,260871.05499999993,0,8012.0,0,16.67,15.269683,0.0
2017-07-26,260871.05499999993,0,8012.0,0,16.5,15.678079,0.0
2017-07-27,260871.05499999993,0,8012.0,0,16.47,15.757426,0.0
2017-07-28,260871.05499999993,0,8012.0,0,16.54,15.829795,0.0
2017-07-31,260871.05499999993,0,8012.0,0,16.88,15.888727,0.0
2017-08-01,260871.05499999993,0,8012.0,0,16.59,16.093616,0.0
2017-08-02,260871.05499999993,0,8012.0,0,16.53,16.528849,0.0
2017-08-03,260871.05499999993,0,8012.0,0,16.64,16.529367,0.0
2017-08-04,260871.05499999993,0,8012.0,0,16.59,16.760372,0.0
2017-08-07,260871.05499999993,0,8012.0,0,16.19,16.58811,0.0
2017-08-08,260871.05499999993,0,8012.0,0,16.6,16.764765,0.0
2017-08-09,260871.05499999993,0,8012.0,0,16.66,16.57601,0.0
2017-08-10,260871.05499999993,0,8012.0,0,16.61,16.874758,0.0
2017-08-11,260871.05499999993,0,8012.0,0,16.65,17.132957,0.0
2017-08-14,260871.05499999993,0,8012.0,0,16.65,17.197351,0.0
2017-08-15,260871.05499999993,0,8012.0,0,16.67,17.220875,0.0
2017-08-16,260871.05499999993,0,8012.0,0,16.61,17.0382,0.0
2017-08-17,260871.05499999993,0,8012.0,0,16.48,16.964266,0.0
2017-08-18,260871.05499999993,0,8012.0,0,16.74,16.899849,0.0
2017-08-21,260871.05499999993,0,8012.0,0,16.79,16.827332,0.0
2017-08-22,260871.05499999993,0,8012.0,0,16.71,16.970896,0.0
2017-08-23,260871.05499999993,0,8012.0,0,16.71,16.876884,0.0
2017-08-24,260871.05499999993,0,8012.0,0,16.58,16.89197,0.0
2017-08-25,260871.05499999993,0,8012.0,0,16.59,16.922222,0.0
2017-08-28,260871.05499999993,0,8012.0,0,16.71,16.817905,0.0
2017-08-29,260871.05499999993,0,8012.0,0,16.69,16.643871,0.0
2017-08-30,260871.05499999993,0,8012.0,0,16.56,16.852358,0.0
2017-08-31,260871.05499999993,0,8012.0,0,16.79,16.865112,0.0
2017-09-01,260871.05499999993,0,8012.0,0,16.79,16.746851,0.0
2017-09-05,260871.05499999993,0,8012.0,0,16.51,16.96047,0.0
2017-09-06,260871.05499999993,0,8012.0,0,16.67,17.16913,0.0
2017-09-07,260871.05499999993,0,8012.0,0,16.68,16.791842,0.0
2017-09-08,260871.05499999993,0,8012.0,0,16.56,16.87197,0.0
2017-09-11,260871.05499999993,0,8012.0,0,16.46,16.87808,0.0
2017-09-12,260871.05499999993,0,8012.0,0,16.5,16.79877,0.0
2017-09-13,260871.05499999993,0,8012.0,0,16.89,16.721132,0.0
2017-09-14,260871.05499999993,0,8012.0,0,16.5,16.723688,0.0
2017-09-15,260871.05499999993,0,8012.0,0,16.11,17.023186,0.0
2017-09-18,260871.05499999993,0,8012.0,0,16.75,16.86648,0.0
2017-09-19,260871.05499999993,0,8012.0,0,9.82,16.442192,0.0
2017-09-20,260871.05499999993,0,8012.0,0,9.48,16.805887,-1.0
2017-09-21,260871.05499999993,0,8012.0,0,9.33,12.65591,0.0
2017-09-22,260871.05499999993,0,8012.0,0,9.2,12.752714,-1.0
2017-09-25,260871.05499999993,0,8012.0,0,9.04,10.837083,-1.0
2017-09-26,260871.05499999993,0,8012.0,0,8.97,10.142216,-1.0
2017-09-27,260871.05499999993,0,8012.0,0,9.02,9.742694,0.0
2017-09-28,260871.05499999993,0,8012.0,0,9.0,9.536701,0.0
2017-09-29,260871.05499999993,0,8012.0,0,9.33,9.423393,0.0
2017-10-02,260871.05499999993,0,8012.0,0,10.69,9.263268,0.0
2017-10-03,174101.0949999999,0,0,1,10.83,9.270783,1.0
2017-10-04,174101.0949999999,0,0,1,10.73,9.720183,1.0
2017-10-05,174101.0949999999,0,0,1,10.72,10.354321,1.0
2017-10-06,174101.0949999999,0,0,0,14.15,10.734858,0.0
2017-10-09,174101.0949999999,0,0,1,13.71,10.935928,1.0
2017-10-10,174101.0949999999,0,0,1,14.45,12.246134,1.0
2017-10-11,174101.0949999999,0,0,0,14.36,12.917636,0.0
2017-10-12,174101.0949999999,0,0,0,14.36,13.227438,0.0
2017-10-13,174101.0949999999,0,0,0,14.15,13.209521,0.0
2017-10-16,348197.4949999999,0,12680.0,-1,13.73,13.02476,-1.0
2017-10-17,180948.2949999999,0,0,1,13.19,12.248894,1.0
2017-10-18,180948.2949999999,0,0,1,11.67,13.77614,1.0
2017-10-19,361885.4949999999,0,15720.0,-1,11.51,14.235385,-1.0
2017-10-20,361885.4949999999,0,15720.0,0,11.39,13.6667595,0.0
2017-10-23,361885.4949999999,0,15720.0,0,11.09,13.329084,-1.0
2017-10-24,361885.4949999999,0,15720.0,0,11.12,12.6696,-1.0
2017-10-25,361885.4949999999,0,15720.0,0,11.37,12.286241,0.0
2017-10-26,361885.4949999999,0,15720.0,0,11.34,12.002187,0.0
2017-10-27,361885.4949999999,0,15720.0,0,11.49,12.126129,0.0
