,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2017-01-03,27.76000000000073,2568.0,0,0,38.93,38.48995,
2017-01-04,203721.51999999996,0,2568.0,-1,39.66,38.310295,-1.0
2017-01-05,38.639999999959315,2660.0,0,1,38.96,36.812134,1.0
2017-01-06,38.639999999959315,2660.0,0,0,38.62,40.006138,0.0
2017-01-09,38.639999999959315,2660.0,0,0,38.45,40.774036,0.0
2017-01-10,38.639999999959315,2660.0,0,0,38.36,39.822525,0.0
2017-01-11,38.639999999959315,2660.0,0,0,39.0,39.79756,0.0
2017-01-12,38.639999999959315,2660.0,0,0,38.52,39.03245,0.0
2017-01-13,38.639999999959315,2660.0,0,0,38.81,39.194096,0.0
2017-01-17,38.639999999959315,2660.0,0,0,37.8,38.57341,0.0
2017-01-18,38.639999999959315,2660.0,0,0,37.95,37.66928,0.0
2017-01-19,38.639999999959315,2660.0,0,0,37.91,37.7644,0.0
2017-01-20,38.639999999959315,2660.0,0,0,39.18,37.77562,0.0
2017-01-23,38.639999999959315,2660.0,0,0,39.33,37.400055,0.0
2017-01-24,38.639999999959315,2660.0,0,0,39.58,38.15911,0.0
2017-01-25,38.639999999959315,2660.0,0,0,39.67,39.131832,0.0
2017-01-26,38.639999999959315,2660.0,0,0,39.25,39.3447,0.0
2017-01-27,38.639999999959315,2660.0,0,0,39.47,38.87578,0.0
2017-01-30,38.639999999959315,2660.0,0,0,37.87,38.652042,0.0
2017-01-31,38.639999999959315,2660.0,0,0,38.52,38.463764,0.0
2017-02-01,38.639999999959315,2660.0,0,0,38.15,37.79579,0.0
2017-02-02,38.639999999959315,2660.0,0,0,38.26,37.339188,0.0
2017-02-03,38.639999999959315,2660.0,0,0,39.1,37.341724,0.0
2017-02-06,38.639999999959315,2660.0,0,0,36.97,37.661755,0.0
2017-02-07,38.639999999959315,2660.0,0,0,36.95,38.576733,0.0
2017-02-08,38.639999999959315,2660.0,0,0,35.38,37.435356,0.0
2017-02-09,38.639999999959315,2660.0,0,0,32.57,37.111294,0.0
2017-02-10,180793.00999999995,0,2661.0,-1,33.97,36.008053,-1.0
2017-02-13,180793.00999999995,0,2661.0,0,34.13,33.618065,0.0
2017-02-14,180793.00999999995,0,2661.0,0,33.76,33.813374,0.0
2017-02-15,180793.00999999995,0,2661.0,0,34.0,34.25089,0.0
2017-02-16,180793.00999999995,0,2661.0,0,33.67,33.916946,0.0
2017-02-17,180793.00999999995,0,2661.0,0,33.15,34.309586,-1.0
