,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2017-01-03,100000,0,0,0,14.875724937862,15.235204,
2017-01-04,100000,0,0,0,15.216019299186,14.943567,0.0
2017-01-05,100000,0,0,0,14.584044056728,15.106034,0.0
2017-01-06,199991.12286173608,0,7020.0,-1,14.243749695404,15.390731,-1.0
2017-01-09,199991.12286173608,0,7020.0,0,13.806228373702,14.77121,-1.0
2017-01-10,199991.12286173608,0,7020.0,0,14.243749695404,14.060389,0.0
2017-01-11,199991.12286173608,0,7020.0,0,14.243749695404,13.925252,0.0
2017-01-12,199991.12286173608,0,7020.0,0,13.95206881427,14.074718,0.0
2017-01-13,199991.12286173608,0,7020.0,0,13.757614893513,14.103424,0.0
2017-01-17,199991.12286173608,0,7020.0,0,13.222866611433,14.075131,0.0
2017-01-18,199991.12286173608,0,7020.0,0,14.097909254837,13.883163,0.0
2017-01-19,199991.12286173608,0,7020.0,0,13.95206881427,13.764487,0.0
2017-01-20,199991.12286173608,0,7020.0,0,13.806228373702,13.886108,0.0
2017-01-23,199991.12286173608,0,7020.0,0,13.903455334081,13.7431555,0.0
2017-01-24,199991.12286173608,0,7020.0,0,13.514547492568,13.6793785,0.0
2017-01-25,199991.12286173608,0,7020.0,0,13.271480091622,13.693549,0.0
2017-01-26,199991.12286173608,0,7020.0,0,13.222866611433,13.5818405,0.0
2017-01-27,199991.12286173608,0,7020.0,0,13.41732053219,13.301978,0.0
2017-01-30,199991.12286173608,0,7020.0,0,12.88257225011,13.198676,0.0
2017-01-31,199991.12286173608,0,7020.0,0,12.979799210488,13.191505,0.0
2017-02-01,199991.12286173608,0,7020.0,0,10.840806082168,13.054037,0.0
2017-02-02,199991.12286173608,0,7020.0,0,9.6254690774404,12.948557,-1.0
2017-02-03,199991.12286173608,0,7020.0,0,9.2851747161168,11.456001,-1.0
2017-02-06,199991.12286173608,0,7020.0,0,8.9448803547931,10.609016,0.0
2017-02-07,199991.12286173608,0,7020.0,0,8.7504264340367,10.308494,0.0
2017-02-08,199991.12286173608,0,7020.0,0,8.6045859934695,10.038581,-1.0
2017-02-09,199991.12286173608,0,7020.0,0,8.6045859934695,9.454317,-1.0
2017-02-10,199991.12286173608,0,7020.0,0,8.7504264340367,9.059114,0.0
2017-02-13,199991.12286173608,0,7020.0,0,8.7990399142258,8.955662,0.0
2017-02-14,199991.12286173608,0,7020.0,0,8.7018129538477,8.931974,0.0
2017-02-15,199991.12286173608,0,7020.0,0,9.8199229981968,9.031505,-1.0
2017-02-16,132420.32993810446,0,0,1,9.6254690774404,8.474238,1.0
2017-02-17,132420.32993810446,0,0,0,9.382401676495,8.844914,0.0
2017-02-21,132420.32993810446,0,0,0,9.382401676495,9.030889,0.0
2017-02-22,132420.32993810446,0,0,0,9.7713095180077,8.815339,0.0
2017-02-23,132420.32993810446,0,0,1,9.5768555972513,8.843869,1.0
2017-02-24,132420.32993810446,0,0,0,9.2851747161168,9.128006,0.0
2017-02-27,264840.53316438233,0,14724.0,-1,8.9934938349822,8.996548,-1.0
2017-02-28,264840.53316438233,0,14724.0,0,8.7504264340367,8.53678,0.0
2017-03-01,264840.53316438233,0,14724.0,0,8.7018129538477,8.3152,-1.0
2017-03-02,136715.0392319288,0,0,1,8.7018129538477,7.931597,1.0
2017-03-03,136715.0392319288,0,0,0,8.6531994736586,8.506997,0.0
2017-03-06,136715.0392319288,0,0,0,8.8476533944149,8.706864,0.0
2017-03-07,136715.0392319288,0,0,0,8.7018129538477,8.618737,0.0
2017-03-08,136715.0392319288,0,0,0,8.6045859934695,8.670814,0.0
2017-03-09,136715.0392319288,0,0,0,8.7990399142258,8.630328,0.0
2017-03-10,136715.0392319288,0,0,0,8.7018129538477,8.372194,0.0
2017-03-13,136715.0392319288,0,0,0,8.6531994736586,8.346867,0.0
2017-03-14,136715.0392319288,0,0,0,8.4101320727131,8.308767,0.0
2017-03-15,136715.0392319288,0,0,0,8.361518592524,8.315995,0.0
2017-03-16,273429.22254983,0,15711.0,-1,8.7018129538477,8.141714,-1.0
2017-03-17,273429.22254983,0,15711.0,0,9.0421073151713,7.4726067,0.0
2017-03-20,137478.80561917974,0,0,1,8.6531994736586,7.6065974,1.0
2017-03-21,274950.33834494627,0,16252.0,-1,8.4587455529022,7.9194765,-1.0
2017-03-22,274950.33834494627,0,16252.0,0,8.2642916321458,7.6540804,-1.0
2017-03-23,274950.33834494627,0,16252.0,0,8.5073590330913,7.2208586,0.0
2017-03-24,138268.87189921297,0,0,1,8.4101320727131,7.095899,1.0
2017-03-27,138268.87189921297,0,0,0,8.3129051123349,7.4396873,0.0
2017-03-28,138268.87189921297,0,0,0,8.2642916321458,7.649547,0.0
2017-03-29,138268.87189921297,0,0,0,8.4295774647887,7.764437,0.0
2017-03-30,138268.87189921297,0,0,0,8.7253521126761,7.7548223,0.0
2017-03-31,138268.87189921297,0,0,1,8.8239436619718,7.99218,1.0
2017-04-03,138268.87189921297,0,0,0,8.5281690140845,8.280572,0.0
2017-04-04,138268.87189921297,0,0,0,8.4295774647887,8.333497,0.0
2017-04-05,138268.87189921297,0,0,0,8.330985915493,8.283566,0.0
2017-04-06,138268.87189921297,0,0,0,8.4788732394366,8.217314,0.0
2017-04-07,138268.87189921297,0,0,0,8.5774647887324,8.036481,0.0
2017-04-10,138268.87189921297,0,0,0,8.8239436619718,7.8983245,0.0
2017-04-11,138268.87189921297,0,0,1,9.2183098591549,8.1023245,1.0
2017-04-12,138268.87189921297,0,0,1,9.2676056338028,8.4261055,1.0
2017-04-13,138268.87189921297,0,0,0,9.2676056338028,8.752914,0.0
2017-04-17,138268.87189921297,0,0,0,9.5633802816901,8.554188,0.0
2017-04-18,138268.87189921297,0,0,1,9.6619718309859,8.316521,1.0
2017-04-19,138268.87189921297,0,0,1,9.7605633802817,8.647197,1.0
2017-04-20,138268.87189921297,0,0,0,10.056338028169,8.952795,0.0
2017-04-21,138268.87189921297,0,0,0,9.8098591549296,9.135227,0.0
2017-04-24,138268.87189921297,0,0,0,10.105633802817,9.251873,0.0
2017-04-25,138268.87189921297,0,0,0,10.007042253521,9.283255,0.0
2017-04-26,138268.87189921297,0,0,0,10.154929577465,9.553416,0.0
2017-04-27,138268.87189921297,0,0,0,10.007042253521,9.69314,0.0
2017-04-28,138268.87189921297,0,0,0,9.7605633802817,9.690794,0.0
2017-05-01,276529.17471611407,0,14646.0,-1,9.4401408450704,9.427829,-1.0
2017-05-02,276529.17471611407,0,14646.0,0,9.612676056338,9.02645,0.0
2017-05-03,276529.17471611407,0,14646.0,0,9.6619718309859,9.0119705,0.0
2017-05-04,276529.17471611407,0,14646.0,0,9.3169014084507,9.216617,0.0
2017-05-05,276529.17471611407,0,14646.0,0,9.5633802816901,9.351389,0.0
2017-05-08,276529.17471611407,0,14646.0,0,9.3661971830986,9.239577,0.0
2017-05-09,276529.17471611407,0,14646.0,0,9.7605633802817,9.141264,0.0
2017-05-10,276529.17471611407,0,14646.0,0,9.7605633802817,8.914231,0.0
2017-05-11,276529.17471611407,0,14646.0,0,9.1197183098592,8.725425,0.0
2017-05-12,276529.17471611407,0,14646.0,0,8.7253521126761,8.675103,0.0
2017-05-15,276529.17471611407,0,14646.0,0,8.8732394366197,8.505398,-1.0
2017-05-16,276529.17471611407,0,14646.0,0,8.7253521126761,8.220033,0.0
2017-05-17,276529.17471611407,0,14646.0,0,8.5774647887324,8.004919,0.0
2017-05-18,276529.17471611407,0,14646.0,0,8.7746478873239,7.878749,-1.0
2017-05-19,276529.17471611407,0,14646.0,0,8.6760563380282,7.5704665,0.0
2017-05-22,276529.17471611407,0,14646.0,0,8.5281690140845,7.667733,0.0
2017-05-23,276529.17471611407,0,14646.0,0,8.2323943661972,7.6141706,0.0
2017-05-24,276529.17471611407,0,14646.0,0,7.9859154929577,7.4099874,-1.0
2017-05-25,276529.17471611407,0,14646.0,0,8.0105633802817,7.166656,0.0
2017-05-26,276529.17471611407,0,14646.0,0,7.9859154929577,6.989246,0.0
2017-05-30,156679.512744283,0,0,1,8.1830985915493,7.200995,1.0
2017-05-31,156679.512744283,0,0,0,8.0845070422535,7.5137615,0.0
2017-06-01,156679.512744283,0,0,0,8.0352112676056,7.572205,0.0
2017-06-02,156679.512744283,0,0,0,7.9859154929577,7.3549056,0.0
2017-06-05,156679.512744283,0,0,0,7.5915492957746,7.345239,0.0
2017-06-06,313358.4423217473,0,20374.0,-1,7.6901408450704,7.488803,-1.0
2017-06-07,313358.4423217473,0,20374.0,0,7.7394366197183,7.17958,0.0
2017-06-08,313358.4423217473,0,20374.0,0,7.887323943662,7.2124505,0.0
2017-06-09,152662.10429357772,0,0,1,7.887323943662,7.148678,1.0
2017-06-12,152662.10429357772,0,0,1,8.1338028169014,7.499495,1.0
2017-06-13,152662.10429357772,0,0,0,8.0845070422535,7.8709,0.0
