,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,14.875724937862,15.235204,
2017-01-04,100000,0,0,15.216019299186,14.943567,0.0
2017-01-05,100000,0,0,14.584044056728,15.106034,0.0
2017-01-06,100000,0,0,14.243749695404,15.390731,-1.0
2017-01-09,100000,0,0,13.806228373702,14.77121,-1.0
2017-01-10,100000,0,0,14.243749695404,14.060389,0.0
2017-01-11,100000,0,0,14.243749695404,13.925252,0.0
2017-01-12,100000,0,0,13.95206881427,14.074718,0.0
2017-01-13,100000,0,0,13.757614893513,14.103424,0.0
2017-01-17,100000,0,0,13.222866611433,14.075131,0.0
2017-01-18,100000,0,0,14.097909254837,13.883163,0.0
2017-01-19,100000,0,0,13.95206881427,13.764487,0.0
2017-01-20,100000,0,0,13.806228373702,13.886108,0.0
2017-01-23,100000,0,0,13.903455334081,13.7431555,0.0
2017-01-24,100000,0,0,13.514547492568,13.6793785,0.0
2017-01-25,100000,0,0,13.271480091622,13.693549,0.0
2017-01-26,100000,0,0,13.222866611433,13.5818405,0.0
2017-01-27,100000,0,0,13.41732053219,13.301978,0.0
2017-01-30,100000,0,0,12.88257225011,13.198676,0.0
2017-01-31,100000,0,0,12.979799210488,13.191505,0.0
2017-02-01,100000,0,0,10.840806082168,13.054037,0.0
2017-02-02,100000,0,0,9.6254690774404,12.948557,-1.0
2017-02-03,100000,0,0,9.2851747161168,11.456001,-1.0
2017-02-06,100000,0,0,8.9448803547931,10.609016,0.0
2017-02-07,100000,0,0,8.7504264340367,10.308494,0.0
2017-02-08,100000,0,0,8.6045859934695,10.038581,-1.0
2017-02-09,100000,0,0,8.6045859934695,9.454317,-1.0
2017-02-10,100000,0,0,8.7504264340367,9.059114,0.0
2017-02-13,100000,0,0,8.7990399142258,8.955662,0.0
2017-02-14,100000,0,0,8.7018129538477,8.931974,0.0
2017-02-15,100000,0,0,9.8199229981968,9.031505,-1.0
2017-02-16,1.001754471687505,10389.0,1,9.6254690774404,8.474238,1.0
2017-02-17,1.001754471687505,10389.0,0,9.382401676495,8.844914,0.0
2017-02-21,1.001754471687505,10389.0,0,9.382401676495,9.030889,0.0
2017-02-22,1.001754471687505,10389.0,0,9.7713095180077,8.815339,0.0
2017-02-23,1.001754471687505,10389.0,0,9.5768555972513,8.843869,1.0
2017-02-24,1.001754471687505,10389.0,0,9.2851747161168,9.128006,0.0
2017-02-27,93434.40920610176,0,-1,8.9934938349822,8.996548,-1.0
2017-02-28,93434.40920610176,0,0,8.7504264340367,8.53678,0.0
2017-03-01,93434.40920610176,0,0,8.7018129538477,8.3152,-1.0
2017-03-02,3.0435206390052443,10737.0,1,8.7018129538477,7.931597,1.0
2017-03-03,3.0435206390052443,10737.0,0,8.6531994736586,8.506997,0.0
2017-03-06,3.0435206390052443,10737.0,0,8.8476533944149,8.706864,0.0
2017-03-07,3.0435206390052443,10737.0,0,8.7018129538477,8.618737,0.0
2017-03-08,3.0435206390052443,10737.0,0,8.6045859934695,8.670814,0.0
2017-03-09,3.0435206390052443,10737.0,0,8.7990399142258,8.630328,0.0
2017-03-10,3.0435206390052443,10737.0,0,8.7018129538477,8.372194,0.0
2017-03-13,3.0435206390052443,10737.0,0,8.6531994736586,8.346867,0.0
2017-03-14,3.0435206390052443,10737.0,0,8.4101320727131,8.308767,0.0
2017-03-15,3.0435206390052443,10737.0,0,8.361518592524,8.315995,0.0
2017-03-16,93434.40920610176,0,-1,8.7018129538477,8.141714,-1.0
2017-03-17,93434.40920610176,0,0,9.0421073151713,7.4726067,0.0
2017-03-20,5.814489009861351,10797.0,1,8.6531994736586,7.6065974,1.0
2017-03-21,91334.89022369492,0,-1,8.4587455529022,7.9194765,-1.0
2017-03-22,91334.89022369492,0,0,8.2642916321458,7.6540804,-1.0
2017-03-23,91334.89022369492,0,0,8.5073590330913,7.2208586,0.0
2017-03-24,0.8559140306515616,10860.0,1,8.4101320727131,7.095899,1.0
2017-03-27,0.8559140306515616,10860.0,0,8.3129051123349,7.4396873,0.0
2017-03-28,0.8559140306515616,10860.0,0,8.2642916321458,7.649547,0.0
2017-03-29,0.8559140306515616,10860.0,0,8.4295774647887,7.764437,0.0
2017-03-30,0.8559140306515616,10860.0,0,8.7253521126761,7.7548223,0.0
2017-03-31,0.8559140306515616,10860.0,0,8.8239436619718,7.99218,1.0
2017-04-03,0.8559140306515616,10860.0,0,8.5281690140845,8.280572,0.0
2017-04-04,0.8559140306515616,10860.0,0,8.4295774647887,8.333497,0.0
2017-04-05,0.8559140306515616,10860.0,0,8.330985915493,8.283566,0.0
2017-04-06,0.8559140306515616,10860.0,0,8.4788732394366,8.217314,0.0
2017-04-07,0.8559140306515616,10860.0,0,8.5774647887324,8.036481,0.0
2017-04-10,0.8559140306515616,10860.0,0,8.8239436619718,7.8983245,0.0
2017-04-11,0.8559140306515616,10860.0,0,9.2183098591549,8.1023245,1.0
2017-04-12,0.8559140306515616,10860.0,0,9.2676056338028,8.4261055,1.0
2017-04-13,0.8559140306515616,10860.0,0,9.2676056338028,8.752914,0.0
2017-04-17,0.8559140306515616,10860.0,0,9.5633802816901,8.554188,0.0
2017-04-18,0.8559140306515616,10860.0,0,9.6619718309859,8.316521,1.0
2017-04-19,0.8559140306515616,10860.0,0,9.7605633802817,8.647197,1.0
2017-04-20,0.8559140306515616,10860.0,0,10.056338028169,8.952795,0.0
2017-04-21,0.8559140306515616,10860.0,0,9.8098591549296,9.135227,0.0
2017-04-24,0.8559140306515616,10860.0,0,10.105633802817,9.251873,0.0
