,presupuesto,acciones,estado,valor,pred,dif
2017-04-10,1.9219991120398277,9424.0,1,8.8239436619718,7.8983245,1.0
2017-04-11,1.9219991120398277,9424.0,0,9.2183098591549,8.1023245,1.0
2017-04-12,1.9219991120398277,9424.0,0,9.2676056338028,8.4261055,1.0
2017-04-13,87339.83749206962,0,-1,9.2676056338028,8.752914,-1.0
2017-04-17,87339.83749206962,0,0,9.5633802816901,8.554188,-1.0
2017-04-18,5.274111788072682,9039.0,1,9.6619718309859,8.316521,1.0
2017-04-19,5.274111788072682,9039.0,0,9.7605633802817,8.647197,1.0
2017-04-20,5.274111788072682,9039.0,0,10.056338028169,8.952795,1.0
2017-04-21,5.274111788072682,9039.0,0,9.8098591549296,9.135227,1.0
2017-04-24,5.274111788072682,9039.0,0,10.105633802817,9.251873,1.0
2017-04-25,5.274111788072682,9039.0,0,10.007042253521,9.283255,1.0
2017-04-26,5.274111788072682,9039.0,0,10.154929577465,9.553416,1.0
2017-04-27,90458.9290413644,0,-1,10.007042253521,9.69314,-1.0
2017-04-28,90458.9290413644,0,0,9.7605633802817,9.690794,-1.0
2017-05-01,90458.9290413644,0,0,9.4401408450704,9.427829,-1.0
2017-05-02,90458.9290413644,0,0,9.612676056338,9.02645,-1.0
2017-05-03,3.5487596744094496,9362.0,1,9.6619718309859,9.0119705,1.0
2017-05-04,3.5487596744094496,9362.0,0,9.3169014084507,9.216617,1.0
2017-05-05,89535.91495685712,0,-1,9.5633802816901,9.351389,-1.0
2017-05-08,89535.91495685712,0,0,9.3661971830986,9.239577,-1.0
2017-05-09,89535.91495685712,0,0,9.7605633802817,9.141264,-1.0
2017-05-10,89535.91495685712,0,0,9.7605633802817,8.914231,-1.0
2017-05-11,89535.91495685712,0,0,9.1197183098592,8.725425,-1.0
2017-05-12,89535.91495685712,0,0,8.7253521126761,8.675103,-1.0
2017-05-15,89535.91495685712,0,0,8.8732394366197,8.505398,-1.0
2017-05-16,89535.91495685712,0,0,8.7253521126761,8.220033,-1.0
2017-05-17,89535.91495685712,0,0,8.5774647887324,8.004919,-1.0
2017-05-18,89535.91495685712,0,0,8.7746478873239,7.878749,-1.0
2017-05-19,7.689604744118906,10319.0,1,8.6760563380282,7.5704665,1.0
2017-05-22,88009.86566108209,0,-1,8.5281690140845,7.667733,-1.0
2017-05-23,88009.86566108209,0,0,8.2323943661972,7.6141706,-1.0
2017-05-24,88009.86566108209,0,0,7.9859154929577,7.4099874,-1.0
2017-05-25,88009.86566108209,0,0,8.0105633802817,7.166656,-1.0
2017-05-26,5.076928688238262,11020.0,1,7.9859154929577,6.989246,1.0
2017-05-30,5.076928688238262,11020.0,0,8.1830985915493,7.200995,1.0
2017-05-31,5.076928688238262,11020.0,0,8.0845070422535,7.5137615,1.0
2017-06-01,88553.10509770196,0,-1,8.0352112676056,7.572205,-1.0
2017-06-02,88553.10509770196,0,0,7.9859154929577,7.3549056,-1.0
2017-06-05,5.274111787027522,11664.0,1,7.5915492957746,7.345239,1.0
2017-06-06,89703.07692868817,0,-1,7.6901408450704,7.488803,-1.0
2017-06-07,3.00650615307009,11590.0,1,7.7394366197183,7.17958,1.0
2017-06-08,91417.09101319566,0,-1,7.887323943662,7.2124505,-1.0
2017-06-09,3.006506153077858,11590.0,1,7.887323943662,7.148678,1.0
2017-06-12,3.006506153077858,11590.0,0,8.1338028169014,7.499495,1.0
2017-06-13,3.006506153077858,11590.0,0,8.0845070422535,7.8709,1.0
2017-06-14,3.006506153077858,11590.0,0,7.887323943662,7.922739,1.0
2017-06-15,91417.09101319566,0,-1,7.887323943662,7.954101,-1.0
2017-06-16,91417.09101319566,0,0,7.7394366197183,7.8896565,-1.0
2017-06-19,91417.09101319566,0,0,7.887323943662,7.7098074,-1.0
2017-06-20,4.386787843819445,11887.0,1,7.6901408450704,7.6395144,1.0
2017-06-21,4.386787843819445,11887.0,0,7.6901408450704,7.7132244,1.0
2017-06-22,4.386787843819445,11887.0,0,7.7394366197183,7.8244495,1.0
2017-06-23,4.386787843819445,11887.0,0,7.6408450704225,7.917999,1.0
2017-06-26,96690.90087235074,0,-1,8.1338028169014,7.929103,-1.0
2017-06-27,7.591013196336894,11537.0,1,8.3802816901408,7.8939276,1.0
2017-06-28,7.591013196336894,11537.0,0,8.4,8.021998,1.0
2017-06-29,7.591013196336894,11537.0,0,8.5,8.211321,1.0
2017-06-30,7.591013196336894,11537.0,0,8.55,8.252674,1.0
2017-07-03,7.591013196336894,11537.0,0,8.55,8.295745,1.0
2017-07-05,7.591013196336894,11537.0,0,8.15,8.447955,1.0
2017-07-06,91438.31601319632,0,-1,7.925,8.4646845,-1.0
2017-07-07,91438.31601319632,0,0,8.35,8.2148,-1.0
2017-07-10,0.941013196315236,11185.0,1,8.175,7.9762926,1.0
2017-07-11,92277.19101319631,0,-1,8.25,8.225442,-1.0
2017-07-12,92277.19101319631,0,0,7.9,8.155548,-1.0
2017-07-13,92277.19101319631,0,0,8.15,8.097096,-1.0
2017-07-14,1.9910131963126787,11392.0,1,8.1,7.9380317,1.0
2017-07-17,1.9910131963126787,11392.0,0,8.2,7.998747,1.0
2017-07-18,92277.19101319631,0,-1,8.1,8.054171,-1.0
2017-07-19,92277.19101319631,0,0,8.15,8.0022,-1.0
2017-07-20,92277.19101319631,0,0,8.1,7.920218,-1.0
2017-07-21,92277.19101319631,0,0,7.95,7.863729,-1.0
2017-07-24,92277.19101319631,0,0,7.8,7.7225924,-1.0
2017-07-25,92277.19101319631,0,0,8.1,7.677263,-1.0
2017-07-26,92277.19101319631,0,0,8.05,7.427156,-1.0
2017-07-27,92277.19101319631,0,0,7.95,7.248944,-1.0
2017-07-28,92277.19101319631,0,0,7.95,7.122669,-1.0
2017-07-31,92277.19101319631,0,0,7.9,7.0030813,-1.0
2017-08-01,92277.19101319631,0,0,8.0,6.846141,-1.0
2017-08-02,5.191013196304482,11680.0,1,7.9,6.5854588,1.0
2017-08-03,5.191013196304482,11680.0,0,7.85,6.8593373,1.0
2017-08-04,5.191013196304482,11680.0,0,7.9,7.2589297,1.0
2017-08-07,91693.19101319631,0,-1,7.85,7.2647166,-1.0
2017-08-08,4.19101319631072,11755.0,1,7.8,7.0636506,1.0
2017-08-09,4.19101319631072,11755.0,0,7.65,7.3213944,1.0
2017-08-10,87578.94101319631,0,-1,7.45,7.378682,-1.0
2017-08-11,87578.94101319631,0,0,4.05,7.3351884,-1.0
2017-08-14,87578.94101319631,0,0,4.4,7.0641694,-1.0
2017-08-15,87578.94101319631,0,0,4.0,5.42355,-1.0
2017-08-16,87578.94101319631,0,0,3.75,5.0121007,-1.0
2017-08-17,87578.94101319631,0,0,3.35,4.7168903,-1.0
2017-08-18,87578.94101319631,0,0,3.35,4.5131197,-1.0
2017-08-21,87578.94101319631,0,0,3.3,4.346917,-1.0
2017-08-22,87578.94101319631,0,0,3.5,4.2277684,-1.0
2017-08-23,87578.94101319631,0,0,3.35,4.0954576,-1.0
2017-08-24,87578.94101319631,0,0,3.3,3.9171836,-1.0
2017-08-25,87578.94101319631,0,0,3.5,3.745896,-1.0
2017-08-28,0.24101319631334572,26539.0,1,3.3,3.5788066,1.0
2017-08-29,84925.04101319631,0,-1,3.2,3.5826528,-1.0
2017-08-30,84925.04101319631,0,0,3.0,3.489024,-1.0
2017-08-31,84925.04101319631,0,0,3.0,3.3926067,-1.0
2017-09-01,1.0410131963168467,26960.0,1,3.15,3.3229687,1.0
2017-09-05,1.0410131963168467,26960.0,0,3.05,3.3392446,1.0
2017-09-06,1.0410131963168467,26960.0,0,3.0,3.363625,1.0
2017-09-07,78185.04101319631,0,-1,2.9,3.3852901,-1.0
2017-09-08,0.9910131963120157,27433.0,1,2.85,3.3146288,1.0
2017-09-11,0.9910131963120157,27433.0,0,2.9,3.3351996,1.0
2017-09-12,0.9910131963120157,27433.0,0,2.9,4.331622,1.0
2017-09-13,0.9910131963120157,27433.0,0,2.95,4.662219,1.0
2017-09-14,0.9910131963120157,27433.0,0,2.95,4.887464,1.0
2017-09-15,0.9910131963120157,27433.0,0,3.25,5.083757,1.0
2017-09-18,0.9910131963120157,27433.0,0,3.2,5.339939,1.0
2017-09-19,0.9910131963120157,27433.0,0,3.0,5.60405,1.0
2017-09-20,84357.46601319632,0,-1,3.075,5.7791734,-1.0
2017-09-21,0.5660131963222756,27658.0,1,3.05,5.7738833,1.0
2017-09-22,0.5660131963222756,27658.0,0,3.0,5.936845,1.0
2017-09-25,0.5660131963222756,27658.0,0,3.1,6.155904,1.0
2017-09-26,0.5660131963222756,27658.0,0,3.25,6.228818,1.0
2017-09-27,0.5660131963222756,27658.0,0,3.2,6.4410076,1.0
2017-09-28,0.5660131963222756,27658.0,0,3.25,6.709116,1.0
2017-09-29,0.5660131963222756,27658.0,0,3.25,6.902955,1.0
2017-10-02,96803.56601319632,0,-1,3.5,7.006113,-1.0
2017-10-03,2.166013196325712,28471.0,1,3.4,6.9612093,1.0
2017-10-04,102497.76601319633,0,-1,3.6,7.034171,-1.0
2017-10-05,102497.76601319633,0,0,3.625,6.93241,-1.0
2017-10-06,102497.76601319633,0,0,3.6,6.8308454,-1.0
2017-10-09,102497.76601319633,0,0,3.6,6.654971,-1.0
2017-10-10,2.516013196334825,31537.0,1,3.25,5.6787763,1.0
2017-10-11,100920.91601319634,0,-1,3.2,5.7407503,-1.0
2017-10-12,100920.91601319634,0,0,3.4,5.4682345,-1.0
2017-10-13,100920.91601319634,0,0,3.4,5.3130627,-1.0
2017-10-16,100920.91601319634,0,0,3.3,5.189597,-1.0
2017-10-17,2.1660131963408804,30125.0,1,3.35,5.142542,1.0
2017-10-18,2.1660131963408804,30125.0,0,3.4,5.1691575,1.0
2017-10-19,96402.16601319634,0,-1,3.2,5.2528133,-1.0
2017-10-20,96402.16601319634,0,0,3.2,5.192768,-1.0
2017-10-23,96402.16601319634,0,0,3.25,5.0909314,-1.0
2017-10-24,96402.16601319634,0,0,3.225,5.0419164,-1.0
2017-10-25,96402.16601319634,0,0,3.025,4.8750515,-1.0
2017-10-26,96402.16601319634,0,0,3.05,4.778462,-1.0
2017-10-27,96402.16601319634,0,0,3.0,4.601301,-1.0
2017-10-30,96402.16601319634,0,0,3.0,4.5312324,-1.0
2017-10-31,96402.16601319634,0,0,3.1,4.3718677,-1.0
2017-11-01,96402.16601319634,0,0,3.2,4.2238426,-1.0
2017-11-02,96402.16601319634,0,0,3.025,4.153791,-1.0
2017-11-03,96402.16601319634,0,0,2.975,4.092405,-1.0
2017-11-06,96402.16601319634,0,0,3.0,4.0455666,-1.0
2017-11-07,0.016013196349410563,32958.0,1,2.925,4.007083,1.0
2017-11-09,0.016013196349410563,32958.0,0,2.925,4.1377025,1.0
