,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,29.832843767788,29.863121,
2017-01-04,100000,0,0,29.979562671564,30.343462,0.0
2017-01-05,100000,0,0,29.148155550166,30.433489,0.0
2017-01-06,100000,0,0,28.952530345132,29.92498,-1.0
2017-01-09,100000,0,0,28.365654730028,28.933874,0.0
2017-01-10,100000,0,0,28.316748428769,28.577757,0.0
2017-01-11,100000,0,0,28.707998838838,28.038525,0.0
2017-01-12,100000,0,0,28.218935826252,28.18635,0.0
2017-01-13,100000,0,0,29.050342947649,28.760265,0.0
2017-01-17,100000,0,0,28.610186236321,28.8222,0.0
2017-01-18,100000,0,0,28.903624043873,29.235222,0.0
2017-01-19,100000,0,0,27.974404319958,29.387947,0.0
2017-01-20,100000,0,0,28.072216922476,29.056625,-1.0
2017-01-23,100000,0,0,28.023310621217,27.72414,0.0
2017-01-24,100000,0,0,29.73503116527,27.665947,0.0
2017-01-25,27.64631277948592,3199.0,1,31.251126504289,28.1459,1.0
2017-01-26,27.64631277948592,3199.0,0,31.520111161212,29.613688,1.0
2017-01-27,27.64631277948592,3199.0,0,31.5934706131,30.975319,0.0
2017-01-30,27.64631277948592,3199.0,0,31.544564311841,31.632626,0.0
2017-01-31,27.64631277948592,3199.0,0,31.838002119393,31.898973,0.0
2017-02-01,27.64631277948592,3199.0,0,32.473784035756,31.66177,0.0
2017-02-02,27.64631277948592,3199.0,0,33.500816362188,31.587227,0.0
2017-02-03,27.64631277948592,3199.0,0,33.79425416974,31.841625,1.0
2017-02-06,27.64631277948592,3199.0,0,32.816128144567,33.331245,0.0
2017-02-07,27.64631277948592,3199.0,0,32.229252529463,33.812138,0.0
2017-02-08,27.64631277948592,3199.0,0,31.397845408065,33.280575,0.0
2017-02-09,104537.08647406989,0,-1,32.669409240791,32.555622,-1.0
2017-02-10,26.276936346378704,3180.0,1,32.865034445825,31.244446,1.0
2017-02-13,26.276936346378704,3180.0,0,33.06065965086,32.297398,0.0
2017-02-14,26.276936346378704,3180.0,0,32.718315542049,32.362324,0.0
2017-02-15,26.276936346378704,3180.0,0,33.207378554636,32.87227,0.0
2017-02-16,26.276936346378704,3180.0,0,32.962847048343,32.355106,0.0
2017-02-17,26.276936346378704,3180.0,0,32.669409240791,33.005558,0.0
2017-02-21,26.276936346378704,3180.0,0,33.109565952119,32.879528,0.0
2017-02-22,26.276936346378704,3180.0,0,32.913940747084,32.81383,0.0
2017-02-23,26.276936346378704,3180.0,0,32.620502939532,32.787918,0.0
2017-02-24,26.276936346378704,3180.0,0,33.06065965086,32.381,0.0
2017-02-27,26.276936346378704,3180.0,0,32.940350149764,32.41264,0.0
2017-02-28,26.276936346378704,3180.0,0,32.054062701788,32.711246,0.0
2017-03-01,26.276936346378704,3180.0,0,32.694159191993,32.642838,0.0
