,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,29.832843767788,29.863121,
2017-01-04,18.158490334058488,3335.0,1,29.979562671564,30.343462,1.0
2017-01-05,97227.25725013766,0,-1,29.148155550166,30.433489,-1.0
2017-01-06,97227.25725013766,0,0,28.952530345132,29.92498,-1.0
2017-01-09,97227.25725013766,0,0,28.365654730028,28.933874,-1.0
2017-01-10,97227.25725013766,0,0,28.316748428769,28.577757,-1.0
2017-01-11,21.973181832182703,3386.0,1,28.707998838838,28.038525,1.0
2017-01-12,21.973181832182703,3386.0,0,28.218935826252,28.18635,1.0
2017-01-13,21.973181832182703,3386.0,0,29.050342947649,28.760265,1.0
2017-01-17,21.973181832182703,3386.0,0,28.610186236321,28.8222,1.0
2017-01-18,21.973181832182703,3386.0,0,28.903624043873,29.235222,1.0
2017-01-19,94743.30620920999,0,-1,27.974404319958,29.387947,-1.0
2017-01-20,94743.30620920999,0,0,28.072216922476,29.056625,-1.0
2017-01-23,94743.30620920999,0,0,28.023310621217,27.72414,-1.0
2017-01-24,7.496916659761638,3186.0,1,29.73503116527,27.665947,1.0
2017-01-25,7.496916659761638,3186.0,0,31.251126504289,28.1459,1.0
2017-01-26,7.496916659761638,3186.0,0,31.520111161212,29.613688,1.0
2017-01-27,7.496916659761638,3186.0,0,31.5934706131,30.975319,1.0
2017-01-30,7.496916659761638,3186.0,0,31.544564311841,31.632626,1.0
2017-01-31,101443.37166904585,0,-1,31.838002119393,31.898973,-1.0
2017-02-01,101443.37166904585,0,0,32.473784035756,31.66177,-1.0
2017-02-02,2.8997243405973734,3028.0,1,33.500816362188,31.587227,1.0
2017-02-03,2.8997243405973734,3028.0,0,33.79425416974,31.841625,1.0
2017-02-06,2.8997243405973734,3028.0,0,32.816128144567,33.331245,1.0
2017-02-07,97593.07638355455,0,-1,32.229252529463,33.812138,-1.0
2017-02-08,97593.07638355455,0,0,31.397845408065,33.280575,-1.0
2017-02-09,97593.07638355455,0,0,32.669409240791,32.555622,-1.0
2017-02-10,16.78911390011673,2969.0,1,32.865034445825,31.244446,1.0
2017-02-13,16.78911390011673,2969.0,0,33.06065965086,32.297398,1.0
2017-02-14,16.78911390011673,2969.0,0,32.718315542049,32.362324,1.0
2017-02-15,98609.49604261441,0,-1,33.207378554636,32.87227,-1.0
2017-02-16,17.620521020494657,2991.0,1,32.962847048343,32.355106,1.0
2017-02-17,97731.82356022637,0,-1,32.669409240791,33.005558,-1.0
2017-02-21,97731.82356022637,0,0,33.109565952119,32.879528,-1.0
2017-02-22,97731.82356022637,0,0,32.913940747084,32.81383,-1.0
2017-02-23,97731.82356022637,0,0,32.620502939532,32.787918,-1.0
2017-02-24,4.513632284203709,2956.0,1,33.06065965086,32.381,1.0
2017-02-27,4.513632284203709,2956.0,0,32.940350149764,32.41264,1.0
2017-02-28,94756.32297876953,0,-1,32.054062701788,32.711246,-1.0
2017-03-01,94756.32297876953,0,0,32.694159191993,32.642838,-1.0
2017-03-02,13.278030381377839,2974.0,1,31.857109935571,31.935165,1.0
2017-03-03,95049.19174213272,0,-1,31.955586318679,32.278435,-1.0
2017-03-06,95049.19174213272,0,0,31.758633552463,31.552244,-1.0
2017-03-07,8.206496649189202,3059.0,1,31.069298870704,31.347012,1.0
2017-03-08,92187.41881081046,0,-1,30.133773231174,31.81687,-1.0
2017-03-09,92187.41881081046,0,0,29.690629507186,31.509808,-1.0
2017-03-10,92187.41881081046,0,0,30.08453503962,30.980347,-1.0
2017-03-13,92187.41881081046,0,0,29.641391315632,30.145378,-1.0
2017-03-14,92187.41881081046,0,0,29.592153124078,29.970491,-1.0
2017-03-15,8.2064966491896,3059.0,1,30.133773231174,29.695047,1.0
2017-03-16,8.2064966491896,3059.0,0,30.478440572053,29.770802,1.0
2017-03-17,8.2064966491896,3059.0,0,30.872346104487,30.014431,1.0
2017-03-20,8.2064966491896,3059.0,0,29.838344081849,30.401722,1.0
