,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,29.832843767788,29.717678,
2017-01-04,18.158490334058488,3335.0,1,29.979562671564,30.343771,1.0
2017-01-05,97227.25725013766,0,-1,29.148155550166,30.404457,-1.0
2017-01-06,97227.25725013766,0,0,28.952530345132,29.73258,-1.0
2017-01-09,97227.25725013766,0,0,28.365654730028,28.96377,-1.0
2017-01-10,97227.25725013766,0,0,28.316748428769,28.917398,-1.0
2017-01-11,21.973181832182703,3386.0,1,28.707998838838,28.282164,1.0
2017-01-12,21.973181832182703,3386.0,0,28.218935826252,28.4033,1.0
2017-01-13,21.973181832182703,3386.0,0,29.050342947649,28.762262,1.0
2017-01-17,21.973181832182703,3386.0,0,28.610186236321,28.881445,1.0
2017-01-18,21.973181832182703,3386.0,0,28.903624043873,29.076527,1.0
2017-01-19,94743.30620920999,0,-1,27.974404319958,29.438148,-1.0
2017-01-20,94743.30620920999,0,0,28.072216922476,29.034964,-1.0
2017-01-23,24.516309496526247,3380.0,1,28.023310621217,27.770803,1.0
2017-01-24,24.516309496526247,3380.0,0,29.73503116527,27.849068,1.0
2017-01-25,24.516309496526247,3380.0,0,31.251126504289,28.405714,1.0
2017-01-26,24.516309496526247,3380.0,0,31.520111161212,29.533278,1.0
2017-01-27,24.516309496526247,3380.0,0,31.5934706131,30.485294,1.0
2017-01-30,24.516309496526247,3380.0,0,31.544564311841,31.255524,1.0
2017-01-31,107636.96347304486,0,-1,31.838002119393,31.634089,-1.0
2017-02-01,107636.96347304486,0,0,32.473784035756,31.573221,-1.0
2017-02-02,32.341317697012386,3212.0,1,33.500816362188,31.453323,1.0
2017-02-03,32.341317697012386,3212.0,0,33.79425416974,31.743486,1.0
2017-02-06,32.341317697012386,3212.0,0,32.816128144567,33.165245,1.0
2017-02-07,103552.70044233215,0,-1,32.229252529463,33.669388,-1.0
2017-02-08,103552.70044233215,0,0,31.397845408065,33.437992,-1.0
2017-02-09,103552.70044233215,0,0,32.669409240791,32.98805,-1.0
2017-02-10,27.841937983388533,3150.0,1,32.865034445825,31.989748,1.0
2017-02-13,104168.9198381924,0,-1,33.06065965086,32.692226,-1.0
2017-02-14,26.521467850445873,3183.0,1,32.718315542049,32.164043,1.0
2017-02-15,105725.60740725683,0,-1,33.207378554636,32.519802,-1.0
2017-02-16,13.756923220826586,3207.0,1,32.962847048343,32.35917,1.0
2017-02-17,104784.55235843756,0,-1,32.669409240791,33.553158,-1.0
2017-02-21,104784.55235843756,0,0,33.109565952119,33.37465,-1.0
2017-02-22,104784.55235843756,0,0,32.913940747084,33.195084,-1.0
2017-02-23,104784.55235843756,0,0,32.620502939532,32.40908,-1.0
2017-02-24,15.321924862211375,3169.0,1,33.06065965086,31.931635,1.0
2017-02-27,15.321924862211375,3169.0,0,32.940350149764,32.11161,1.0
2017-02-28,15.321924862211375,3169.0,0,32.054062701788,32.9507,1.0
2017-03-01,103623.11240428803,0,-1,32.694159191993,33.137306,-1.0
2017-03-02,103623.11240428803,0,0,31.857109935571,32.341114,-1.0
2017-03-03,103623.11240428803,0,0,31.955586318679,32.31861,-1.0
2017-03-06,103623.11240428803,0,0,31.758633552463,31.225342,-1.0
2017-03-07,7.000670490187485,3335.0,1,31.069298870704,31.097622,1.0
2017-03-08,7.000670490187485,3335.0,0,30.133773231174,31.760317,1.0
2017-03-09,99025.2500769555,0,-1,29.690629507186,31.832542,-1.0
2017-03-10,99025.2500769555,0,0,30.08453503962,31.499977,-1.0
2017-03-13,99025.2500769555,0,0,29.641391315632,30.173199,-1.0
2017-03-14,99025.2500769555,0,0,29.592153124078,30.09107,-1.0
2017-03-15,5.6712393177387455,3286.0,1,30.133773231174,29.725677,1.0
2017-03-16,100157.8269590839,0,-1,30.478440572053,29.946474,-1.0
2017-03-17,7.936196128074329,3244.0,1,30.872346104487,29.873941,1.0
2017-03-20,7.936196128074329,3244.0,0,29.838344081849,30.527052,1.0
2017-03-21,94088.13660981327,0,-1,29.001294825427,31.039476,-1.0
2017-03-22,94088.13660981327,0,0,28.952056633873,29.977354,-1.0
2017-03-23,23.495464658069977,3200.0,1,29.395200357861,29.213385,1.0
2017-03-24,23.495464658069977,3200.0,0,29.050533016981,29.356884,1.0
2017-03-27,93773.01218386447,0,-1,29.296723974752,29.510126,-1.0
2017-03-28,23.495464658075434,3200.0,1,29.296723974752,29.12906,1.0
2017-03-29,94718.38546170767,0,-1,29.592153124078,29.720097,-1.0
2017-03-30,4.637237293559945,3169.0,1,29.887582273403,29.278385,1.0
2017-03-31,95186.49294881154,0,-1,30.035296848065,29.809107,-1.0
2017-04-03,95186.49294881154,0,0,28.656627484548,29.696527,-1.0
2017-04-04,95186.49294881154,0,0,29.050533016981,29.572687,-1.0
2017-04-05,15.469639434816475,3391.0,1,28.065769185897,28.868443,1.0
2017-04-06,98859.76051514,0,-1,29.14900940009,29.628286,-1.0
2017-04-07,23.05232093395291,3449.0,1,28.656627484548,29.067446,1.0
2017-04-10,101407.09835519655,0,-1,29.395200357861,29.262802,-1.0
2017-04-11,7.837719745123266,3438.0,1,29.493676740969,29.126333,1.0
2017-04-12,97344.3566936757,0,-1,28.311960143668,29.625889,-1.0
2017-04-13,97344.3566936757,0,0,27.86881641968,29.325418,-1.0
2017-04-17,97344.3566936757,0,0,28.164245569006,28.244514,-1.0
2017-04-18,26.449756153132057,3492.0,1,27.86881641968,27.382748,1.0
2017-04-19,26.449756153132057,3492.0,0,28.361198335222,28.185184,1.0
2017-04-20,100439.27246200788,0,-1,28.755103867656,28.391157,-1.0
2017-04-21,25.268039554703364,3416.0,1,29.395200357861,28.36071,1.0
2017-04-24,25.268039554703364,3416.0,0,29.444438549415,28.369797,1.0
2017-04-25,25.268039554703364,3416.0,0,30.133773231174,29.374996,1.0
2017-04-26,25.268039554703364,3416.0,0,29.986058656511,29.482424,1.0
2017-04-27,98925.49350086488,0,-1,28.952056633873,29.879993,-1.0
2017-04-28,98925.49350086488,0,0,28.262721952114,29.510874,-1.0
2017-05-01,98925.49350086488,0,0,28.410436526777,28.767965,-1.0
2017-05-02,28.123854664645222,3475.0,1,28.459674718331,28.173254,1.0
2017-05-03,96701.1581974025,0,-1,27.819578228126,29.098867,-1.0
2017-05-04,96701.1581974025,0,0,27.671863653464,28.75929,-1.0
2017-05-05,96701.1581974025,0,0,28.115007377451,28.71376,-1.0
