,presupuesto,acciones,acciones_debo,estado,valor,pred,dif
2017-01-03,100000,0,0,0,29.832843767788,29.863121,
2017-01-04,100000,0,0,0,29.979562671564,30.343462,0.0
2017-01-05,100000,0,0,0,29.148155550166,30.433489,0.0
2017-01-06,199973.0872817408,0,3453.0,-1,28.952530345132,29.92498,-1.0
2017-01-09,199973.0872817408,0,3453.0,0,28.365654730028,28.933874,0.0
2017-01-10,199973.0872817408,0,3453.0,0,28.316748428769,28.577757,0.0
2017-01-11,199973.0872817408,0,3453.0,0,28.707998838838,28.038525,0.0
2017-01-12,199973.0872817408,0,3453.0,0,28.218935826252,28.18635,0.0
2017-01-13,199973.0872817408,0,3453.0,0,29.050342947649,28.760265,0.0
2017-01-17,199973.0872817408,0,3453.0,0,28.610186236321,28.8222,0.0
2017-01-18,199973.0872817408,0,3453.0,0,28.903624043873,29.235222,0.0
2017-01-19,199973.0872817408,0,3453.0,0,27.974404319958,29.387947,0.0
2017-01-20,199973.0872817408,0,3453.0,0,28.072216922476,29.056625,-1.0
2017-01-23,199973.0872817408,0,3453.0,0,28.023310621217,27.72414,0.0
2017-01-24,199973.0872817408,0,3453.0,0,29.73503116527,27.665947,0.0
2017-01-25,92062.94746243088,0,0,1,31.251126504289,28.1459,1.0
2017-01-26,92062.94746243088,0,0,1,31.520111161212,29.613688,1.0
2017-01-27,92062.94746243088,0,0,0,31.5934706131,30.975319,0.0
2017-01-30,92062.94746243088,0,0,0,31.544564311841,31.632626,0.0
2017-01-31,92062.94746243088,0,0,0,31.838002119393,31.898973,0.0
2017-02-01,92062.94746243088,0,0,0,32.473784035756,31.66177,0.0
2017-02-02,92062.94746243088,0,0,0,33.500816362188,31.587227,0.0
2017-02-03,92062.94746243088,0,0,1,33.79425416974,31.841625,1.0
2017-02-06,92062.94746243088,0,0,0,32.816128144567,33.331245,0.0
2017-02-07,92062.94746243088,0,0,0,32.229252529463,33.812138,0.0
2017-02-08,92062.94746243088,0,0,0,31.397845408065,33.280575,0.0
2017-02-09,184125.34270297992,0,2818.0,-1,32.669409240791,32.555622,-1.0
2017-02-10,91511.67563464506,0,0,1,32.865034445825,31.244446,1.0
2017-02-13,91511.67563464506,0,0,0,33.06065965086,32.297398,0.0
2017-02-14,91511.67563464506,0,0,0,32.718315542049,32.362324,0.0
2017-02-15,91511.67563464506,0,0,0,33.207378554636,32.87227,0.0
2017-02-16,91511.67563464506,0,0,0,32.962847048343,32.355106,0.0
2017-02-17,91511.67563464506,0,0,0,32.669409240791,33.005558,0.0
2017-02-21,91511.67563464506,0,0,0,33.109565952119,32.879528,0.0
2017-02-22,91511.67563464506,0,0,0,32.913940747084,32.81383,0.0
2017-02-23,91511.67563464506,0,0,0,32.620502939532,32.787918,0.0
2017-02-24,91511.67563464506,0,0,0,33.06065965086,32.381,0.0
2017-02-27,91511.67563464506,0,0,0,32.940350149764,32.41264,0.0
2017-02-28,91511.67563464506,0,0,0,32.054062701788,32.711246,0.0
2017-03-01,91511.67563464506,0,0,0,32.694159191993,32.642838,0.0
2017-03-02,91511.67563464506,0,0,0,31.857109935571,31.935165,0.0
2017-03-03,91511.67563464506,0,0,0,31.955586318679,32.278435,0.0
2017-03-06,91511.67563464506,0,0,0,31.758633552463,31.552244,0.0
2017-03-07,91511.67563464506,0,0,0,31.069298870704,31.347012,0.0
2017-03-08,91511.67563464506,0,0,0,30.133773231174,31.81687,0.0
2017-03-09,91511.67563464506,0,0,0,29.690629507186,31.509808,0.0
2017-03-10,91511.67563464506,0,0,0,30.08453503962,30.980347,0.0
2017-03-13,91511.67563464506,0,0,0,29.641391315632,30.145378,0.0
2017-03-14,91511.67563464506,0,0,0,29.592153124078,29.970491,0.0
2017-03-15,91511.67563464506,0,0,0,30.133773231174,29.695047,0.0
2017-03-16,91511.67563464506,0,0,0,30.478440572053,29.770802,0.0
2017-03-17,91511.67563464506,0,0,0,30.872346104487,30.014431,0.0
2017-03-20,91511.67563464506,0,0,0,29.838344081849,30.401722,0.0
2017-03-21,183010.76080886723,0,3155.0,-1,29.001294825427,30.92339,-1.0
2017-03-22,183010.76080886723,0,3155.0,0,28.952056633873,29.791935,0.0
2017-03-23,183010.76080886723,0,3155.0,0,29.395200357861,29.041939,0.0
2017-03-24,183010.76080886723,0,3155.0,0,29.050533016981,29.254108,0.0
2017-03-27,183010.76080886723,0,3155.0,0,29.296723974752,29.406752,0.0
2017-03-28,183010.76080886723,0,3155.0,0,29.296723974752,29.070122,0.0
2017-03-29,183010.76080886723,0,3155.0,0,29.592153124078,29.516598,0.0
2017-03-30,183010.76080886723,0,3155.0,0,29.887582273403,29.136015,0.0
2017-03-31,183010.76080886723,0,3155.0,0,30.035296848065,29.39455,0.0
2017-04-03,183010.76080886723,0,3155.0,0,28.656627484548,29.502855,0.0
2017-04-04,183010.76080886723,0,3155.0,0,29.050533016981,29.52164,0.0
2017-04-05,183010.76080886723,0,3155.0,0,28.065769185897,28.8046,0.0
2017-04-06,183010.76080886723,0,3155.0,0,29.14900940009,29.496178,0.0
2017-04-07,183010.76080886723,0,3155.0,0,28.656627484548,28.86053,0.0
2017-04-10,183010.76080886723,0,3155.0,0,29.395200357861,29.168854,0.0
2017-04-11,183010.76080886723,0,3155.0,0,29.493676740969,29.05854,0.0
2017-04-12,183010.76080886723,0,3155.0,0,28.311960143668,29.560957,0.0
2017-04-13,183010.76080886723,0,3155.0,0,27.86881641968,29.351704,-1.0
2017-04-17,183010.76080886723,0,3155.0,0,28.164245569006,28.188374,-1.0
2017-04-18,183010.76080886723,0,3155.0,0,27.86881641968,27.30648,0.0
2017-04-19,183010.76080886723,0,3155.0,0,28.361198335222,27.745022,0.0
2017-04-20,183010.76080886723,0,3155.0,0,28.755103867656,28.215557,0.0
2017-04-21,183010.76080886723,0,3155.0,0,29.395200357861,28.608646,0.0
2017-04-24,183010.76080886723,0,3155.0,0,29.444438549415,28.850067,0.0
