,presupuesto,acciones,estado,valor,pred,dif
2017-04-27,115728.21449860172,0,-1,51.91,49.81122,-1.0
2017-04-28,46.71449860172288,2214.0,1,52.25,49.529713,1.0
2017-05-01,46.71449860172288,2214.0,0,52.7,50.055004,1.0
2017-05-02,46.71449860172288,2214.0,0,53.04,50.52434,1.0
2017-05-03,46.71449860172288,2214.0,0,52.84,50.980724,1.0
2017-05-04,117610.11449860173,0,-1,53.1,51.573833,-1.0
2017-05-05,45.394498601735336,2184.0,1,53.83,51.452194,1.0
2017-05-08,45.394498601735336,2184.0,0,53.99,51.640545,1.0
2017-05-09,45.394498601735336,2184.0,0,54.62,52.072987,1.0
2017-05-10,45.394498601735336,2184.0,0,55.99,52.648365,1.0
2017-05-11,45.394498601735336,2184.0,0,55.75,53.168903,1.0
2017-05-12,45.394498601735336,2184.0,0,56.01,54.413258,1.0
2017-05-15,45.394498601735336,2184.0,0,56.41,54.674007,1.0
2017-05-16,45.394498601735336,2184.0,0,56.78,54.862247,1.0
2017-05-17,45.394498601735336,2184.0,0,54.25,55.20856,1.0
2017-05-18,120492.99449860172,0,-1,55.15,55.72328,-1.0
2017-05-19,15.714498601716201,2156.0,1,55.88,54.145496,1.0
2017-05-22,123166.43449860172,0,-1,57.12,54.78197,-1.0
2017-05-23,52.4344986017301,2130.0,1,57.8,54.64584,1.0
2017-05-24,52.4344986017301,2130.0,0,58.51,55.394657,1.0
2017-05-25,52.4344986017301,2130.0,0,59.22,55.97394,1.0
2017-05-26,52.4344986017301,2130.0,0,58.28,56.289825,1.0
2017-05-30,124827.83449860172,0,-1,58.58,56.88498,-1.0
2017-05-31,52.434498601721856,2130.0,1,58.58,56.51604,1.0
2017-06-01,52.434498601721856,2130.0,0,59.56,56.81521,1.0
2017-06-02,52.434498601721856,2130.0,0,59.65,57.228825,1.0
2017-06-05,127426.43449860172,0,-1,59.8,57.836674,-1.0
2017-06-06,5.784498601721019,2129.0,1,59.85,57.83263,1.0
2017-06-07,5.784498601721019,2129.0,0,60.54,58.1992,1.0
