,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,36.42042349180983,37.177994,
2017-01-04,100000,0,0,37.13610866959649,37.07944,-1.0
2017-01-05,23.810339592490045,2651.0,1,37.71263284059129,37.00697,1.0
2017-01-06,99920.94660807031,0,-1,37.68281262485018,37.365692,-1.0
2017-01-09,15.073016380333712,2666.0,1,37.47407111466241,36.95178,1.0
2017-01-10,101722.96236516182,0,-1,38.149996004794254,37.80909,-1.0
2017-01-11,24.098601677981847,2610.0,1,38.965081901717944,36.929703,1.0
2017-01-12,24.098601677981847,2610.0,0,38.89550139832202,38.208214,1.0
2017-01-13,24.098601677981847,2610.0,0,38.71658010387536,38.72546,1.0
2017-01-17,101074.37267279267,0,-1,38.71658010387536,38.842083,-1.0
2017-01-18,36.44417099481672,2601.0,1,38.8458010387535,38.176605,1.0
2017-01-19,100505.5818777467,0,-1,38.62711945665202,39.124565,-1.0
2017-01-20,23.203995205750104,2594.0,1,38.73646024770276,38.841938,1.0
2017-01-23,23.203995205750104,2594.0,0,38.2990970834998,39.08091,1.0
2017-01-24,100840.78098282062,0,-1,38.86568118258091,39.90447,-1.0
2017-01-25,16.802588893323502,2564.0,1,39.32292449061127,39.78873,1.0
2017-01-26,100611.40388334,0,-1,39.23346384338794,39.84813,-1.0
2017-01-27,100611.40388334,0,0,39.37262485017979,39.567924,-1.0
2017-01-30,14.347391130634463,2555.0,1,39.37262485017979,39.510468,1.0
2017-01-31,14.347391130634463,2555.0,0,39.969029165002,40.142643,1.0
2017-02-01,14.347391130634463,2555.0,0,40.227471034758295,40.55192,1.0
2017-02-02,14.347391130634463,2555.0,0,40.227471034758295,40.557156,1.0
2017-02-03,14.347391130634463,2555.0,0,39.770227726727924,40.577312,1.0
2017-02-06,102084.42314023171,0,-1,39.94914902117459,40.65622,-1.0
2017-02-07,11.613871354365926,2564.0,1,39.80998801438274,40.51738,1.0
2017-02-08,99892.59752297241,0,-1,38.955141829804234,40.530468,-1.0
2017-02-09,99892.59752297241,0,0,39.49190571314423,40.123074,-1.0
2017-02-10,36.41435077904207,2127.0,1,46.946959648421895,39.11333,1.0
2017-02-13,36.41435077904207,2127.0,0,45.426128645625255,39.41411,1.0
2017-02-14,95135.52760687174,0,-1,44.710443467838594,41.22384,-1.0
2017-02-15,19.058985217717236,2104.0,1,45.20744706352377,41.20804,1.0
2017-02-16,19.058985217717236,2104.0,0,45.11798641630045,42.003483,1.0
2017-02-17,94821.81893727525,0,-1,45.05834598481822,43.205788,-1.0
2017-02-21,43.2133599680083,2103.0,1,45.06828605673193,42.98336,1.0
2017-02-22,94591.87525369553,0,-1,44.95894526568118,43.752792,-1.0
2017-02-23,43.104019176946636,2110.0,1,44.80984418697563,43.57475,1.0
2017-02-24,43.104019176946636,2110.0,0,45.2770275669197,44.10229,1.0
2017-02-27,43.104019176946636,2110.0,0,45.416188573711544,44.172577,1.0
2017-02-28,94696.7430123851,0,-1,44.85954454654415,44.68482,-1.0
2017-03-01,44.59502996398416,2020.0,1,46.85749900119857,44.596737,1.0
2017-03-02,44.59502996398416,2020.0,0,46.4002556931682,45.246555,1.0
2017-03-03,44.59502996398416,2020.0,0,46.78791849780264,45.601692,1.0
2017-03-06,44.59502996398416,2020.0,0,47.523483819416704,45.907265,1.0
2017-03-07,44.59502996398416,2020.0,0,47.7719856172593,45.945656,1.0
2017-03-08,44.59502996398416,2020.0,0,48.288869356771876,46.152493,1.0
2017-03-09,98471.58472233315,0,-1,48.72623252097484,46.804012,-1.0
2017-03-10,98471.58472233315,0,0,48.9051538154215,46.366684,-1.0
2017-03-13,98471.58472233315,0,0,49.203355972832604,45.548508,-1.0
2017-03-14,21.693104274814345,2018.0,1,48.785872952457055,44.41694,1.0
2017-03-15,98752.41163403912,0,-1,48.92503395924891,47.900177,-1.0
2017-03-16,98752.41163403912,0,0,48.80575309628446,47.859035,-1.0
2017-03-17,6.882397123409618,2022.0,1,48.83557331202557,47.184845,1.0
2017-03-20,98410.73160207746,0,-1,48.66659208949261,48.37748,-1.0
2017-03-21,8.333647622797926,2053.0,1,47.93102676787855,47.944756,1.0
