,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,36.42042349180983,37.52286,
2017-01-04,100000,0,0,37.13610866959649,37.375565,-1.0
2017-01-05,23.810339592490045,2651.0,1,37.71263284059129,37.23264,1.0
2017-01-06,23.810339592490045,2651.0,0,37.68281262485018,37.370087,1.0
2017-01-09,23.810339592490045,2651.0,0,37.47407111466241,37.38243,1.0
2017-01-10,23.810339592490045,2651.0,0,38.149996004794254,37.476913,1.0
2017-01-11,23.810339592490045,2651.0,0,38.965081901717944,37.62738,1.0
2017-01-12,23.810339592490045,2651.0,0,38.89550139832202,37.85352,1.0
2017-01-13,23.810339592490045,2651.0,0,38.71658010387536,38.246033,1.0
2017-01-17,102661.46419496606,0,-1,38.71658010387536,38.608383,-1.0
2017-01-18,30.857850579311744,2642.0,1,38.8458010387535,38.554493,1.0
2017-01-19,30.857850579311744,2642.0,0,38.62711945665202,38.82778,1.0
2017-01-20,102372.58582501,0,-1,38.73646024770276,38.980778,-1.0
2017-01-23,37.398417898527214,2672.0,1,38.2990970834998,38.95401,1.0
2017-01-24,37.398417898527214,2672.0,0,38.86568118258091,38.993572,1.0
2017-01-25,37.398417898527214,2672.0,0,39.32292449061127,39.07462,1.0
2017-01-26,37.398417898527214,2672.0,0,39.23346384338794,39.43026,1.0
2017-01-27,37.398417898527214,2672.0,0,39.37262485017979,39.77354,1.0
2017-01-30,37.398417898527214,2672.0,0,39.37262485017979,39.91388,1.0
2017-01-31,37.398417898527214,2672.0,0,39.969029165002,39.977776,1.0
2017-02-01,37.398417898527214,2672.0,0,40.227471034758295,40.223404,1.0
2017-02-02,107525.20102277269,0,-1,40.227471034758295,40.402702,-1.0
2017-02-03,107525.20102277269,0,0,39.770227726727924,40.323124,-1.0
2017-02-06,107525.20102277269,0,0,39.94914902117459,40.11746,-1.0
2017-02-07,38.23338393929026,2700.0,1,39.80998801438274,39.997406,1.0
2017-02-08,105217.11632441073,0,-1,38.955141829804234,40.318027,-1.0
2017-02-09,105217.11632441073,0,0,39.49190571314423,40.126247,-1.0
2017-02-10,8.979752297262579,2241.0,1,46.946959648421895,39.391483,1.0
2017-02-13,8.979752297262579,2241.0,0,45.426128645625255,39.41564,1.0
2017-02-14,8.979752297262579,2241.0,0,44.710443467838594,43.090755,1.0
2017-02-15,101318.86862165404,0,-1,45.20744706352377,43.54648,-1.0
2017-02-16,28.989117059534415,2245.0,1,45.11798641630045,43.425488,1.0
2017-02-17,28.989117059534415,2245.0,0,45.05834598481822,43.50044,1.0
2017-02-21,28.989117059534415,2245.0,0,45.06828605673193,44.089092,1.0
2017-02-22,28.989117059534415,2245.0,0,44.95894526568118,44.812386,1.0
2017-02-23,28.989117059534415,2245.0,0,44.80984418697563,44.855762,1.0
2017-02-24,28.989117059534415,2245.0,0,45.2770275669197,44.879772,1.0
2017-02-27,28.989117059534415,2245.0,0,45.416188573711544,45.009575,1.0
2017-02-28,28.989117059534415,2245.0,0,44.85954454654415,45.696,1.0
2017-03-01,105224.07437475033,0,-1,46.85749900119857,46.078556,-1.0
2017-03-02,34.69471833802448,2267.0,1,46.4002556931682,45.765984,1.0
2017-03-03,34.69471833802448,2267.0,0,46.78791849780264,46.5353,1.0
2017-03-06,34.69471833802448,2267.0,0,47.523483819416704,46.666744,1.0
2017-03-07,34.69471833802448,2267.0,0,47.7719856172593,47.370285,1.0
2017-03-08,34.69471833802448,2267.0,0,48.288869356771876,47.80126,1.0
2017-03-09,34.69471833802448,2267.0,0,48.72623252097484,48.478836,1.0
2017-03-10,34.69471833802448,2267.0,0,48.9051538154215,49.31814,1.0
2017-03-13,111578.70270874954,0,-1,49.203355972832604,49.719803,-1.0
2017-03-14,111578.70270874954,0,0,48.785872952457055,46.6914,-1.0
2017-03-15,29.625281662029238,2280.0,1,48.92503395924891,46.572662,1.0
2017-03-16,29.625281662029238,2280.0,0,48.80575309628446,46.97135,1.0
2017-03-17,29.625281662029238,2280.0,0,48.83557331202557,47.81067,1.0
2017-03-20,29.625281662029238,2280.0,0,48.66659208949261,48.025436,1.0
2017-03-21,29.625281662029238,2280.0,0,47.93102676787855,48.49262,1.0
2017-03-22,29.625281662029238,2280.0,0,48.38827007590891,48.5266,1.0
2017-03-23,29.625281662029238,2280.0,0,48.48767079504595,48.573475,1.0
2017-03-24,29.625281662029238,2280.0,0,48.82563324011187,48.812992,1.0
2017-03-27,29.625281662029238,2280.0,0,49.00455453455853,49.022663,1.0
2017-03-28,29.625281662029238,2280.0,0,49.76,49.207394,1.0
2017-03-29,114348.82528166202,0,-1,50.14,49.72752,-1.0
2017-03-30,16.00528166202764,2278.0,1,50.19,49.430584,1.0
2017-03-31,113597.08528166203,0,-1,49.86,49.904884,-1.0
2017-04-03,113597.08528166203,0,0,49.53,49.777176,-1.0
2017-04-04,113597.08528166203,0,0,49.04,49.637035,-1.0
2017-04-05,113597.08528166203,0,0,49.2,49.182262,-1.0
2017-04-06,113597.08528166203,0,0,49.36,48.56548,-1.0
2017-04-07,113597.08528166203,0,0,49.61,48.25745,-1.0
2017-04-10,113597.08528166203,0,0,49.04,48.097794,-1.0
2017-04-11,113597.08528166203,0,0,49.08,48.08725,-1.0
2017-04-12,113597.08528166203,0,0,48.64,48.072784,-1.0
2017-04-13,113597.08528166203,0,0,48.42,48.044613,-1.0
2017-04-17,113597.08528166203,0,0,48.8,47.917423,-1.0
2017-04-18,14.385281662027836,2310.0,1,49.17,47.71716,1.0
2017-04-19,14.385281662027836,2310.0,0,49.35,47.921085,1.0
